timestamp,total_workload_groups,total_workload_quantity,real_time_quantity,batch_quantity,background_quantity,avg_priority_level,delayable_workload_groups,avg_max_delay_hours,total_cpu_units,total_ram_units,total_storage_io_units,total_network_units
2026-07-02 05:00:00,9,637,259,283,95,3.888888888888889,4,2.4444444444444446,227.76,222.87,185.79,163.07
2026-07-02 06:00:00,12,548,290,163,95,3.0833333333333335,8,4.25,217.07,202.26,138.28,162.65
2026-07-02 07:00:00,10,532,230,213,89,3.0,6,3.4,205.67000000000002,185.86,150.44,135.57999999999998
2026-07-02 08:00:00,11,552,191,304,57,3.4545454545454546,6,4.7272727272727275,228.82999999999998,152.12,167.06,129.28
2026-07-02 09:00:00,15,713,359,293,61,3.0,9,3.6,290.12,232.56,196.15,209.35
2026-07-02 10:00:00,12,633,318,248,67,2.5833333333333335,9,7.0,230.77,209.97,139.55,189.47
2026-07-02 11:00:00,10,768,341,351,76,3.0,6,6.7,331.91,243.45,199.98000000000002,202.42000000000002
2026-07-02 12:00:00,11,633,357,201,75,3.272727272727273,5,5.090909090909091,256.45,211.98000000000002,135.07,186.16
2026-07-02 13:00:00,14,747,338,302,107,3.2142857142857144,9,4.285714285714286,276.79,281.51,210.75,180.04999999999998
2026-07-02 14:00:00,12,678,355,236,87,3.4166666666666665,7,4.583333333333333,289.67,254.26,169.26999999999998,178.81
2026-07-02 15:00:00,14,725,347,303,75,3.142857142857143,8,4.928571428571429,287.36,245.18,212.76,179.27
2026-07-02 16:00:00,11,855,458,332,65,3.0,7,3.8181818181818183,287.24,295.53,202.66,231.16
2026-07-02 17:00:00,10,840,427,336,77,3.1,5,5.3,289.74,272.0,212.32,205.58
2026-07-02 18:00:00,13,625,323,255,47,2.6153846153846154,10,7.153846153846154,226.45000000000002,201.36,161.21,183.57
2026-07-02 19:00:00,14,627,328,231,68,2.9285714285714284,9,4.571428571428571,245.06,194.51,171.98,194.02
2026-07-02 20:00:00,11,597,254,285,58,3.3636363636363638,5,2.6363636363636362,236.16,208.49,164.71,157.69
2026-07-02 21:00:00,12,606,305,230,71,3.25,6,5.583333333333333,204.02,190.7,154.24,150.86
2026-07-02 22:00:00,7,495,209,176,110,3.142857142857143,4,3.857142857142857,155.85,141.16,109.68,113.5
2026-07-02 23:00:00,13,540,263,216,61,3.3846153846153846,7,2.3846153846153846,213.32999999999998,204.78,145.59,145.16
2026-07-03 00:00:00,13,590,233,260,97,2.8461538461538463,8,4.846153846153846,222.85,176.6,146.48,144.76
2026-07-03 01:00:00,13,461,171,213,77,3.3076923076923075,7,2.3846153846153846,166.25,138.77,121.61,112.09
2026-07-03 02:00:00,13,524,268,175,81,3.3846153846153846,7,3.6923076923076925,181.85999999999999,184.32,151.06,157.59
2026-07-03 03:00:00,15,507,250,193,64,3.4,9,3.8,177.58,175.6,138.93,135.8
2026-07-03 04:00:00,9,513,208,233,72,3.3333333333333335,5,3.4444444444444446,178.03,154.9,144.4,104.06
2026-07-03 05:00:00,16,543,254,190,99,3.0625,10,3.9375,189.9,166.35,138.19,143.35
2026-07-03 06:00:00,14,517,202,223,92,3.2142857142857144,9,3.7142857142857144,209.96,166.65,146.06,120.42
2026-07-03 07:00:00,14,597,250,238,109,3.142857142857143,8,3.642857142857143,242.91,186.34,145.59,156.72
2026-07-03 08:00:00,9,584,280,258,46,3.3333333333333335,5,5.444444444444445,245.64,184.49,150.97,154.76999999999998
2026-07-03 09:00:00,9,812,442,282,88,2.888888888888889,6,4.777777777777778,296.71,276.48,226.44,243.36
2026-07-03 10:00:00,13,658,341,262,55,3.230769230769231,8,5.538461538461538,255.14000000000001,222.2,188.14,177.04999999999998
2026-07-03 11:00:00,12,740,392,271,77,3.3333333333333335,7,5.583333333333333,251.56,271.29,178.89,195.49
2026-07-03 12:00:00,10,739,420,268,51,3.4,6,4.2,262.29,262.46,183.77,184.59
2026-07-03 13:00:00,10,874,436,367,71,3.3,6,3.8,328.38,335.09,223.27,255.69
2026-07-03 14:00:00,12,788,403,311,74,3.3333333333333335,6,4.666666666666667,345.40000000000003,262.69,216.94,233.56
2026-07-03 15:00:00,10,568,338,194,36,3.2,5,3.8,219.18,204.84,128.81,174.04
2026-07-03 16:00:00,10,661,330,293,38,3.2,7,6.2,275.0,241.13,204.67000000000002,173.39
2026-07-03 17:00:00,12,684,389,214,81,3.0833333333333335,7,5.583333333333333,268.82,214.99,150.25,196.66
2026-07-03 18:00:00,10,780,404,281,95,3.2,6,5.4,296.17,306.15,201.44,184.16
2026-07-03 19:00:00,12,772,320,368,84,3.5,6,4.75,275.38,275.38,198.71,196.82999999999998
2026-07-03 20:00:00,11,698,329,285,84,3.4545454545454546,6,4.7272727272727275,257.67,219.52,186.68,164.04
2026-07-03 21:00:00,9,519,218,235,66,3.3333333333333335,5,6.222222222222222,198.64,152.22,174.79,144.13
2026-07-03 22:00:00,12,607,254,267,86,2.8333333333333335,7,3.4166666666666665,231.62,196.68,159.92000000000002,147.54999999999998
2026-07-03 23:00:00,8,521,229,188,104,3.375,5,3.5,190.66,162.58,160.57,141.55
2026-07-04 00:00:00,16,525,178,276,71,3.0,10,3.75,202.62,176.25,144.21,121.36
2026-07-04 01:00:00,10,551,221,247,83,3.6,6,2.6,203.43,172.94,171.26,124.83
2026-07-04 02:00:00,11,674,226,364,84,3.3636363636363638,6,4.545454545454546,227.96,226.23,264.08,199.34
2026-07-04 03:00:00,10,584,162,323,99,2.8,7,5.3,218.87,175.77,183.69,144.42
2026-07-04 04:00:00,14,562,155,293,114,3.2857142857142856,9,3.0,206.07,180.60999999999999,160.36,138.21
2026-07-04 05:00:00,13,624,201,337,86,3.230769230769231,7,3.4615384615384617,210.08,210.37,221.42000000000002,148.66
2026-07-04 06:00:00,11,527,180,245,102,3.1818181818181817,7,3.8181818181818183,203.14,156.2,143.48000000000002,127.67999999999999
2026-07-04 07:00:00,12,512,183,265,64,3.1666666666666665,8,3.4166666666666665,192.48,163.2,172.11,131.82999999999998
2026-07-04 08:00:00,10,600,237,293,70,3.5,5,3.6,212.73000000000002,165.96,183.91,160.21
2026-07-04 09:00:00,12,667,259,350,58,2.8333333333333335,8,7.583333333333333,242.29999999999998,260.08,204.45000000000002,161.05
2026-07-04 10:00:00,9,940,358,480,102,3.3333333333333335,6,6.222222222222222,359.23,308.63,286.81,244.16
2026-07-04 11:00:00,9,763,309,362,92,3.5555555555555554,5,5.333333333333333,294.96999999999997,268.65,191.23000000000002,197.79
2026-07-04 12:00:00,11,816,383,338,95,3.5454545454545454,6,4.545454545454546,289.45,292.12,245.31,212.48
2026-07-04 13:00:00,14,695,355,286,54,3.2857142857142856,8,5.0,248.07999999999998,237.91,147.73,201.12
2026-07-04 14:00:00,12,707,379,289,39,3.25,8,5.166666666666667,272.39,225.34,174.42,182.6
2026-07-04 15:00:00,15,730,331,306,93,3.4,9,4.666666666666667,245.19,247.1,204.86,201.77
2026-07-04 16:00:00,9,818,415,315,88,2.7777777777777777,6,5.111111111111111,318.22,298.78,205.24,198.58
2026-07-04 17:00:00,14,800,422,322,56,3.5,8,4.571428571428571,302.75,262.63,224.21,245.45
2026-07-04 18:00:00,11,800,389,326,85,3.090909090909091,6,5.181818181818182,295.28000000000003,285.87,242.98000000000002,220.96
2026-07-04 19:00:00,15,772,342,303,127,3.2,9,4.933333333333334,265.59,218.35,215.02,197.37
2026-07-04 20:00:00,10,655,304,286,65,3.0,6,5.6,243.99,216.29,150.9,145.34
2026-07-04 21:00:00,10,618,223,341,54,2.9,7,6.7,233.41,196.64,177.38,132.28
2026-07-04 22:00:00,12,539,225,212,102,3.6666666666666665,7,1.9166666666666667,183.19,176.51,148.11,131.99
2026-07-04 23:00:00,9,481,171,235,75,3.0,6,5.333333333333333,183.79,161.13,142.95000000000002,121.82
2026-07-05 00:00:00,13,645,244,273,128,2.923076923076923,9,3.5384615384615383,233.65,222.33,179.42000000000002,157.1
2026-07-05 01:00:00,10,548,254,234,60,3.5,5,1.9,229.58999999999997,170.76,150.8,157.76
2026-07-05 02:00:00,13,538,173,275,90,3.4615384615384617,8,3.923076923076923,188.57,156.47,168.96,125.28
2026-07-05 03:00:00,11,565,228,283,54,3.272727272727273,8,4.363636363636363,217.2,182.48999999999998,160.35,146.74
2026-07-05 04:00:00,13,690,222,360,108,3.3076923076923075,7,2.0,267.04,234.41,201.99,174.36
2026-07-05 05:00:00,11,532,170,279,83,3.4545454545454546,6,3.4545454545454546,173.31,179.34,141.02,121.39
2026-07-05 06:00:00,9,482,148,239,95,2.888888888888889,6,2.6666666666666665,179.97,141.84,146.26,120.57
2026-07-05 07:00:00,12,505,217,225,63,3.0,8,4.916666666666667,198.43,150.41,126.09,130.61
2026-07-05 08:00:00,12,635,226,330,79,3.4166666666666665,7,4.25,241.21,212.06,170.87,170.76
2026-07-05 09:00:00,13,789,308,403,78,3.0,8,4.923076923076923,298.21999999999997,251.99,214.39,183.42
2026-07-05 10:00:00,13,704,358,284,62,3.1538461538461537,9,5.769230769230769,261.65999999999997,257.81,192.91,199.1
2026-07-05 11:00:00,15,720,307,346,67,3.1333333333333333,9,5.266666666666667,259.78000000000003,234.04,217.16,185.29
2026-07-05 12:00:00,10,864,415,329,120,3.1,7,5.6,353.09,291.82,256.34000000000003,272.38
2026-07-05 13:00:00,13,755,374,308,73,3.230769230769231,8,4.923076923076923,247.57,265.8,215.79,176.16
2026-07-05 14:00:00,14,753,365,331,57,3.142857142857143,10,5.5,249.74,256.98,201.25,188.08
2026-07-05 15:00:00,8,912,444,370,98,3.125,5,4.875,366.77,297.14,232.53,231.25
2026-07-05 16:00:00,11,713,312,338,63,2.8181818181818183,8,5.7272727272727275,278.46,231.47,210.23,144.55
2026-07-05 17:00:00,12,758,347,313,98,3.3333333333333335,6,3.0,248.74,251.45,234.45000000000002,207.31
2026-07-05 18:00:00,10,870,316,429,125,3.6,5,5.5,314.63,319.78,290.15,199.2
2026-07-05 19:00:00,12,692,306,326,60,2.8333333333333335,9,6.5,217.71,230.96,220.9,178.68
2026-07-05 20:00:00,12,696,301,306,89,3.1666666666666665,7,6.5,216.81,233.28,172.93,161.25
2026-07-05 21:00:00,13,689,258,371,60,3.3076923076923075,7,5.230769230769231,262.65999999999997,236.04000000000002,210.4,197.29999999999998
2026-07-05 22:00:00,14,683,298,275,110,3.0714285714285716,8,3.5714285714285716,235.7,241.78,182.11,163.76
2026-07-05 23:00:00,11,522,177,305,40,3.4545454545454546,5,3.272727272727273,202.52,181.52,179.44,135.58
2026-07-06 00:00:00,15,595,285,233,77,3.066666666666667,9,3.6,218.35,196.72,153.96,167.76
2026-07-06 01:00:00,10,570,237,245,88,3.5,6,4.2,211.77,181.78,124.17,138.25
2026-07-06 02:00:00,9,533,223,203,107,3.111111111111111,6,3.888888888888889,200.37,160.63,136.57,133.24
2026-07-06 03:00:00,10,507,187,203,117,3.3,6,4.4,159.42,152.97,155.65,128.98
2026-07-06 04:00:00,10,477,221,204,52,3.8,5,2.3,182.23,156.81,123.83,140.56
2026-07-06 05:00:00,11,600,248,242,110,3.4545454545454546,6,3.4545454545454546,253.88,222.64000000000001,181.85,154.38
2026-07-06 06:00:00,15,561,247,201,113,3.066666666666667,10,4.533333333333333,187.11,182.38,137.82999999999998,141.92
2026-07-06 07:00:00,11,475,239,151,85,2.727272727272727,7,5.181818181818182,176.71,163.41,126.19,126.74
2026-07-06 08:00:00,7,466,182,210,74,3.2857142857142856,4,4.142857142857143,170.45000000000002,161.24,157.91,103.52
2026-07-06 09:00:00,13,705,388,264,53,3.230769230769231,8,4.846153846153846,283.22,220.38,161.96,187.37
2026-07-06 10:00:00,15,623,385,179,59,3.2666666666666666,9,4.866666666666666,246.04999999999998,215.43,165.53,174.76
2026-07-06 11:00:00,13,661,370,264,27,3.6153846153846154,7,4.3076923076923075,259.14,250.53,150.39,206.71
2026-07-06 12:00:00,11,699,358,252,89,2.6363636363636362,8,6.545454545454546,301.05,253.16,161.63,180.03
2026-07-06 13:00:00,9,686,389,198,99,3.4444444444444446,5,4.111111111111111,262.55,240.75,164.69,210.52
2026-07-06 14:00:00,14,731,452,231,48,3.642857142857143,8,5.214285714285714,279.76,263.93,157.84,212.04999999999998
2026-07-06 15:00:00,13,777,417,268,92,3.230769230769231,9,5.6923076923076925,307.12,241.36,221.88,194.26999999999998
2026-07-06 16:00:00,13,602,322,240,40,3.3076923076923075,7,3.3076923076923075,233.49,222.88,173.49,183.76000000000002
2026-07-06 17:00:00,10,778,458,259,61,2.8,6,6.8,336.38,255.39,180.97,202.9
2026-07-06 18:00:00,15,786,376,350,60,3.066666666666667,9,5.266666666666667,339.75,286.3,203.71,194.67
2026-07-06 19:00:00,11,639,302,271,66,3.4545454545454546,7,6.363636363636363,244.34,188.60999999999999,166.73000000000002,158.59
2026-07-06 20:00:00,14,646,279,288,79,3.0,9,6.0,255.31,212.03,169.65,162.49
2026-07-06 21:00:00,10,650,312,283,55,3.3,5,5.2,277.34,244.96,172.01000000000002,184.11
2026-07-06 22:00:00,13,462,196,180,86,3.3076923076923075,7,3.3076923076923075,170.15,143.54,129.96,113.86
2026-07-06 23:00:00,10,594,288,235,71,2.8,7,3.5,220.17,207.4,151.92,153.32999999999998
2026-07-07 00:00:00,12,574,193,292,89,3.75,7,3.75,192.78,189.39,172.79,165.86
2026-07-07 01:00:00,10,513,168,273,72,2.7,7,4.1,179.98,163.78,131.94,129.74
2026-07-07 02:00:00,10,597,190,333,74,3.2,7,4.1,228.69,224.2,169.25,140.69
2026-07-07 03:00:00,10,475,178,260,37,3.3,7,3.1,185.16,185.96,139.77,130.21
2026-07-07 04:00:00,15,512,206,223,83,3.066666666666667,9,3.2,171.3,182.93,145.63,146.91
2026-07-07 05:00:00,14,541,192,254,95,2.7142857142857144,10,4.571428571428571,210.57,182.44,149.65,123.07
2026-07-07 06:00:00,9,596,230,268,98,3.2222222222222223,6,3.2222222222222223,216.09,176.83,140.5,119.97
2026-07-07 07:00:00,14,628,163,331,134,3.357142857142857,8,3.0,214.05,195.97,177.62,137.07999999999998
2026-07-07 08:00:00,13,613,201,344,68,3.076923076923077,8,5.615384615384615,239.54,213.09,157.85,140.59
2026-07-07 09:00:00,11,734,311,345,78,3.272727272727273,7,6.181818181818182,270.17,269.83,208.14,152.77
2026-07-07 10:00:00,13,749,313,341,95,3.1538461538461537,8,5.461538461538462,289.22,253.97,224.09,200.07
2026-07-07 11:00:00,11,774,351,366,57,2.727272727272727,8,4.545454545454546,293.66,249.62,195.79000000000002,171.92
2026-07-07 12:00:00,16,710,328,291,91,3.0625,10,5.375,249.76,228.45,210.84,204.62
2026-07-07 13:00:00,10,732,355,313,64,3.5,5,4.3,265.93,228.49,207.65,209.28
2026-07-07 14:00:00,13,772,354,360,58,2.923076923076923,9,5.615384615384615,292.03000000000003,236.03,209.1,216.23
2026-07-07 15:00:00,12,726,338,318,70,2.8333333333333335,9,7.5,278.81,232.95,204.10999999999999,232.01
2026-07-07 16:00:00,11,864,402,393,69,3.1818181818181817,6,5.181818181818182,354.68,320.6,238.23000000000002,252.54
2026-07-07 17:00:00,9,674,295,309,70,3.4444444444444446,4,4.555555555555555,239.17,232.4,184.37,175.72
2026-07-07 18:00:00,10,759,372,320,67,3.2,6,5.3,267.06,238.51,180.66,202.70000000000002
2026-07-07 19:00:00,11,597,259,268,70,3.5454545454545454,5,4.545454545454546,227.57999999999998,195.73000000000002,165.83,155.77
2026-07-07 20:00:00,15,628,288,302,38,3.2666666666666666,10,6.066666666666666,222.53,230.85,179.43,160.67
2026-07-07 21:00:00,9,577,212,289,76,3.5555555555555554,4,4.111111111111111,209.81,174.59,150.62,131.63
2026-07-07 22:00:00,11,599,194,296,109,3.1818181818181817,6,4.090909090909091,200.14000000000001,221.57999999999998,190.31,156.56
2026-07-07 23:00:00,13,600,209,312,79,3.0,10,4.6923076923076925,236.18,186.59,181.61,153.58
2026-07-08 00:00:00,8,535,262,189,84,3.25,4,2.875,228.54999999999998,196.81,123.57,156.03
2026-07-08 01:00:00,11,465,237,162,66,2.909090909090909,8,4.090909090909091,179.23,159.66,123.91,138.39
2026-07-08 02:00:00,12,559,262,208,89,3.3333333333333335,6,2.8333333333333335,174.6,193.57999999999998,158.13,163.96
2026-07-08 03:00:00,12,454,225,165,64,3.0,9,4.083333333333333,179.92,152.58,140.46,125.88
2026-07-08 04:00:00,11,433,203,163,67,3.5454545454545454,6,3.727272727272727,176.65,160.68,102.67,109.29
2026-07-08 05:00:00,10,500,182,242,76,3.0,6,4.8,181.32,169.5,146.91,119.7
2026-07-08 06:00:00,10,614,234,296,84,2.5,7,3.4,254.85999999999999,186.49,178.83,164.45000000000002
2026-07-08 07:00:00,13,594,260,255,79,3.230769230769231,8,3.6153846153846154,230.85,191.23,152.75,165.73000000000002
2026-07-08 08:00:00,9,651,297,274,80,2.7777777777777777,6,6.888888888888889,255.1,242.20000000000002,146.0,170.84
2026-07-08 09:00:00,14,645,326,236,83,3.4285714285714284,8,4.785714285714286,245.77,217.29,166.99,169.65
2026-07-08 10:00:00,12,764,403,250,111,3.5833333333333335,6,3.75,277.08,257.69,199.7,217.9
2026-07-08 11:00:00,10,858,372,359,127,3.4,5,3.1,280.36,239.37,234.21,221.07
2026-07-08 12:00:00,14,765,423,285,57,3.0714285714285716,8,4.928571428571429,271.29,278.93,195.7,228.32
2026-07-08 13:00:00,9,797,365,367,65,3.0,6,7.555555555555555,340.89,287.65,199.95,220.49
2026-07-08 14:00:00,10,819,380,324,115,3.8,4,3.8,322.14,284.69,264.76,206.68
2026-07-08 15:00:00,10,780,385,328,67,3.3,7,5.7,279.04,249.21,178.31,202.79
2026-07-08 16:00:00,15,769,454,265,50,3.466666666666667,10,5.866666666666666,302.27,265.93,175.45,236.42000000000002
2026-07-08 17:00:00,9,664,392,214,58,3.111111111111111,5,4.555555555555555,246.04,237.12,146.46,200.24
2026-07-08 18:00:00,10,813,445,309,59,3.3,5,3.1,326.04,282.31,251.54,202.57
2026-07-08 19:00:00,10,676,351,249,76,2.9,7,6.5,254.27,252.35000000000002,170.34,192.12
2026-07-08 20:00:00,16,605,289,199,117,3.0,10,5.375,231.19,176.54999999999998,155.13,160.12
2026-07-08 21:00:00,14,666,347,242,77,3.2142857142857144,8,5.642857142857143,263.19,230.79999999999998,176.21,193.8
2026-07-08 22:00:00,12,593,230,274,89,3.1666666666666665,7,2.75,233.0,224.9,179.35,169.96
2026-07-08 23:00:00,12,543,268,203,72,3.3333333333333335,7,3.8333333333333335,201.68,188.25,133.13,134.46
2026-07-09 00:00:00,11,582,261,216,105,3.5454545454545454,6,1.5454545454545454,188.93,202.82999999999998,166.19,155.31
2026-07-09 01:00:00,11,486,193,210,83,3.090909090909091,8,4.545454545454546,161.64000000000001,146.22,119.56,115.69
2026-07-09 02:00:00,13,524,199,230,95,3.1538461538461537,7,4.461538461538462,188.76,175.63,153.62,144.35
2026-07-09 03:00:00,7,517,264,202,51,3.4285714285714284,4,2.5714285714285716,208.84,147.98,151.22,141.71
2026-07-09 04:00:00,8,451,204,178,69,3.375,5,2.125,154.1,156.54,106.3,115.35000000000001
2026-07-09 05:00:00,15,517,224,183,110,2.933333333333333,10,3.533333333333333,177.72,169.07999999999998,136.01,129.5
2026-07-09 06:00:00,14,558,235,222,101,2.857142857142857,9,4.428571428571429,201.16,172.95,133.33,157.86
2026-07-09 07:00:00,14,587,280,242,65,3.2142857142857144,8,4.357142857142857,219.76,180.06,159.38,151.98
2026-07-09 08:00:00,12,592,216,269,107,3.0833333333333335,8,6.916666666666667,207.96,198.0,160.07,108.02
2026-07-09 09:00:00,9,719,359,276,84,3.3333333333333335,5,4.444444444444445,261.58,275.57,164.10999999999999,193.76
2026-07-09 10:00:00,12,622,400,174,48,3.0,9,6.25,256.46,236.84,124.6,172.43
2026-07-09 11:00:00,10,734,389,282,63,3.6,5,4.4,253.67,267.54,178.84,209.68
2026-07-09 12:00:00,15,832,427,318,87,3.0,10,6.933333333333334,323.55,265.98,203.19,231.31
2026-07-09 13:00:00,9,731,467,191,73,3.2222222222222223,5,4.777777777777778,268.66,240.69,168.17000000000002,238.42000000000002
2026-07-09 14:00:00,10,697,379,265,53,3.1,7,6.1,263.52,243.83,171.88,185.92
2026-07-09 15:00:00,10,773,427,254,92,3.4,5,4.2,291.46,247.72,177.27,235.07999999999998
2026-07-09 16:00:00,11,649,340,262,47,3.5454545454545454,6,3.8181818181818183,227.91,207.73,170.98,157.08
2026-07-09 17:00:00,9,646,297,289,60,3.3333333333333335,5,4.777777777777778,242.23,248.10999999999999,162.06,178.79
2026-07-09 18:00:00,11,683,396,215,72,3.1818181818181817,6,6.818181818181818,285.38,247.84,172.19,215.09
2026-07-09 19:00:00,11,695,356,254,85,3.1818181818181817,8,6.7272727272727275,263.5,238.61,161.51,195.94
2026-07-09 20:00:00,11,609,361,188,60,3.1818181818181817,7,4.0,236.24,179.60999999999999,143.24,125.88
2026-07-09 21:00:00,12,609,320,216,73,3.5,7,4.25,242.9,190.04,153.16,151.35
2026-07-09 22:00:00,8,468,201,176,91,3.25,5,4.0,202.0,151.66,130.71,120.69
2026-07-09 23:00:00,8,581,247,238,96,3.25,5,2.375,195.47,189.07,170.09,150.32
2026-07-10 00:00:00,9,638,315,240,83,3.2222222222222223,6,4.222222222222222,241.46,214.32,150.55,157.21
2026-07-10 01:00:00,11,523,225,219,79,3.272727272727273,6,4.181818181818182,213.14,142.5,165.05,146.47
2026-07-10 02:00:00,12,472,183,206,83,3.3333333333333335,6,3.75,196.72,162.35,133.94,127.5
2026-07-10 03:00:00,7,640,244,340,56,3.2857142857142856,4,2.142857142857143,212.26999999999998,203.13,205.64,175.3
2026-07-10 04:00:00,16,537,300,169,68,3.125,10,3.75,192.43,194.0,139.27,155.18
2026-07-10 05:00:00,12,625,289,241,95,2.8333333333333335,9,3.75,231.78,202.87,160.75,156.0
2026-07-10 06:00:00,14,533,243,197,93,2.7857142857142856,10,3.4285714285714284,200.59,152.34,128.13,140.44
2026-07-10 07:00:00,9,584,310,215,59,2.888888888888889,6,2.111111111111111,238.75,213.2,144.57,186.06
2026-07-10 08:00:00,14,654,292,276,86,3.357142857142857,9,4.714285714285714,217.18,224.51,190.33,169.89
2026-07-10 09:00:00,10,774,407,293,74,3.1,6,6.0,270.03000000000003,274.9,227.88,216.51999999999998
2026-07-10 10:00:00,14,564,303,223,38,3.5714285714285716,8,3.7857142857142856,232.24,204.73,149.97,154.13
2026-07-10 11:00:00,14,719,327,326,66,2.857142857142857,9,5.357142857142857,270.01,252.19,209.75,194.02
2026-07-10 12:00:00,11,667,343,262,62,3.090909090909091,7,5.909090909090909,200.5,205.15,181.72,195.1
2026-07-10 13:00:00,11,695,338,272,85,3.090909090909091,7,6.363636363636363,276.09,234.38,209.0,186.85
2026-07-10 14:00:00,13,620,327,227,66,3.5384615384615383,7,6.0,238.73,211.38,169.51,153.14
2026-07-10 15:00:00,15,846,440,326,80,3.066666666666667,9,5.066666666666666,339.76,300.51,224.83,260.4
2026-07-10 16:00:00,11,773,412,284,77,3.727272727272727,5,3.8181818181818183,270.38,262.55,185.76,172.62
2026-07-10 17:00:00,11,766,369,333,64,3.5454545454545454,6,5.454545454545454,292.11,256.24,201.45,188.83
2026-07-10 18:00:00,14,797,414,292,91,3.2142857142857144,9,6.642857142857143,306.35,269.33,234.24,234.75
2026-07-10 19:00:00,11,704,349,275,80,3.5454545454545454,5,3.1818181818181817,311.43,252.81,204.54,189.15
2026-07-10 20:00:00,12,605,273,276,56,2.6666666666666665,9,6.083333333333333,223.75,179.79,164.67,165.22
2026-07-10 21:00:00,13,628,278,294,56,3.6923076923076925,7,3.8461538461538463,254.74,216.59,186.87,180.1
2026-07-10 22:00:00,12,573,255,199,119,3.5833333333333335,7,2.6666666666666665,191.41,178.28,158.31,152.79
2026-07-10 23:00:00,12,553,247,234,72,3.3333333333333335,6,3.75,230.61,179.26,165.53,162.44
2026-07-11 00:00:00,14,596,234,271,91,2.9285714285714284,9,3.2857142857142856,214.89,210.82,160.59,152.62
2026-07-11 01:00:00,12,689,265,331,93,3.25,7,3.1666666666666665,282.81,210.74,176.92000000000002,170.02
2026-07-11 02:00:00,9,556,195,282,79,3.5555555555555554,5,2.4444444444444446,206.85,174.11,168.59,133.8
2026-07-11 03:00:00,11,539,154,308,77,3.272727272727273,7,3.090909090909091,195.66,165.13,157.68,125.53999999999999
2026-07-11 04:00:00,16,585,214,250,121,2.9375,10,2.875,208.17000000000002,204.7,163.01,135.92000000000002
2026-07-11 05:00:00,15,591,176,320,95,3.2666666666666666,9,3.6,231.2,196.72,176.23,120.26
2026-07-11 06:00:00,9,495,198,195,102,3.0,6,5.666666666666667,175.01999999999998,170.44,115.79,140.23
2026-07-11 07:00:00,11,597,191,331,75,3.4545454545454546,8,3.6363636363636362,192.42,199.3,183.16,136.28
2026-07-11 08:00:00,9,646,205,388,53,3.3333333333333335,5,6.555555555555555,224.79,238.61,185.25,140.56
2026-07-11 09:00:00,12,769,318,343,108,3.1666666666666665,8,5.666666666666667,274.75,238.69,203.94,179.06
2026-07-11 10:00:00,13,831,399,366,66,2.923076923076923,8,4.461538461538462,269.67,276.40000000000003,232.85999999999999,232.91
2026-07-11 11:00:00,13,767,377,342,48,3.1538461538461537,9,5.384615384615385,316.78000000000003,270.39000000000004,189.57999999999998,209.45000000000002
2026-07-11 12:00:00,12,718,389,281,48,3.6666666666666665,6,4.416666666666667,274.0,244.62,208.19,218.07
2026-07-11 13:00:00,15,717,363,286,68,3.066666666666667,9,4.066666666666666,266.51,252.4,175.56,192.10999999999999
2026-07-11 14:00:00,12,771,318,349,104,3.5,7,5.25,306.84000000000003,253.07,211.73000000000002,210.13
2026-07-11 15:00:00,13,866,430,388,48,3.3846153846153846,7,3.8461538461538463,331.1,294.31,236.17,207.55
2026-07-11 16:00:00,9,618,281,254,83,2.888888888888889,6,5.333333333333333,201.11,189.32999999999998,185.31,148.46
2026-07-11 17:00:00,12,783,327,407,49,3.0833333333333335,6,3.5,234.82,237.29,222.04999999999998,189.44
2026-07-11 18:00:00,13,733,336,341,56,3.230769230769231,7,4.384615384615385,281.83,218.76000000000002,241.54,196.16
2026-07-11 19:00:00,8,732,265,353,114,3.5,5,6.375,267.55,207.79,200.4,207.52
2026-07-11 20:00:00,12,633,280,307,46,3.1666666666666665,7,6.166666666666667,248.28,193.8,177.78,152.94
2026-07-11 21:00:00,14,622,287,255,80,3.2142857142857144,9,6.357142857142857,208.13,219.2,142.1,157.09
2026-07-11 22:00:00,11,587,229,303,55,3.090909090909091,6,5.2727272727272725,208.79,210.56,167.01,135.5
2026-07-11 23:00:00,10,647,189,381,77,3.1,6,4.5,266.61,186.88,194.32000000000002,146.89
2026-07-12 00:00:00,11,592,240,266,86,3.090909090909091,6,3.090909090909091,220.02,195.15,165.06,121.97
2026-07-12 01:00:00,14,541,213,263,65,3.2142857142857144,8,1.9285714285714286,173.07,192.49,162.69,139.43
2026-07-12 02:00:00,10,501,156,283,62,3.5,5,3.3,176.55,147.37,166.85,119.06
2026-07-12 03:00:00,15,693,251,357,85,3.1333333333333333,10,2.466666666666667,226.3,251.04999999999998,217.79,190.06
2026-07-12 04:00:00,7,550,165,282,103,3.0,4,3.7142857142857144,175.6,189.24,155.7,124.04
2026-07-12 05:00:00,10,628,243,307,78,2.9,6,5.0,260.77,203.73999999999998,175.86,174.31
2026-07-12 06:00:00,8,594,213,314,67,3.625,4,3.0,207.94,180.72,162.79000000000002,161.67000000000002
2026-07-12 07:00:00,12,661,251,335,75,3.25,8,4.416666666666667,235.98,241.81,153.52,198.06
2026-07-12 08:00:00,12,611,265,298,48,3.25,6,3.0833333333333335,243.27,199.13,173.17,165.47
