timestamp,period_label,hour_of_day,day_of_week,is_weekend,is_public_holiday,is_daytime,is_nighttime,hours_until_night_tariff,tariff_version,base_tariff_rm_per_kwh,discount_rate,effective_tariff_rm_per_kwh,outdoor_temp_c,outdoor_humidity_percent,real_time_workload_count,batch_workload_count,background_workload_count,real_time_cpu_demand_units,batch_cpu_demand_units,background_cpu_demand_units,real_time_ram_demand_units,batch_ram_demand_units,background_ram_demand_units,real_time_network_demand_units,batch_storage_io_demand_units,avg_real_time_latency_requirement_ms,avg_batch_deadline_hours,batch_delayable_percent,required_background_reserve_percent,forecast_real_time_cpu_next_3h,forecast_batch_cpu_next_6h,forecast_effective_tariff_next_6h_avg,building_avg_rack_utilization_percent,building_avg_available_capacity_percent,building_avg_temp_c,total_it_power_kw,total_cooling_power_kw,total_facility_power_kw,pue_estimate,total_water_lph,wue_l_per_kwh,estimated_hourly_energy_cost_rm,estimated_water_liters,target_acb_floor,target_real_time_floor_count,target_batch_floor_count,target_background_reserve_met,floor_1_avg_rack_utilization_percent,floor_1_available_capacity_percent,floor_1_avg_power_kw,floor_1_avg_temp_c,floor_1_water_lph,floor_1_efficiency_score,floor_1_maintenance_rack_percent,floor_2_avg_rack_utilization_percent,floor_2_available_capacity_percent,floor_2_avg_power_kw,floor_2_avg_temp_c,floor_2_water_lph,floor_2_efficiency_score,floor_2_maintenance_rack_percent,floor_3_avg_rack_utilization_percent,floor_3_available_capacity_percent,floor_3_avg_power_kw,floor_3_avg_temp_c,floor_3_water_lph,floor_3_efficiency_score,floor_3_maintenance_rack_percent,floor_4_avg_rack_utilization_percent,floor_4_available_capacity_percent,floor_4_avg_power_kw,floor_4_avg_temp_c,floor_4_water_lph,floor_4_efficiency_score,floor_4_maintenance_rack_percent,floor_5_avg_rack_utilization_percent,floor_5_available_capacity_percent,floor_5_avg_power_kw,floor_5_avg_temp_c,floor_5_water_lph,floor_5_efficiency_score,floor_5_maintenance_rack_percent,floor_6_avg_rack_utilization_percent,floor_6_available_capacity_percent,floor_6_avg_power_kw,floor_6_avg_temp_c,floor_6_water_lph,floor_6_efficiency_score,floor_6_maintenance_rack_percent,floor_7_avg_rack_utilization_percent,floor_7_available_capacity_percent,floor_7_avg_power_kw,floor_7_avg_temp_c,floor_7_water_lph,floor_7_efficiency_score,floor_7_maintenance_rack_percent,floor_8_avg_rack_utilization_percent,floor_8_available_capacity_percent,floor_8_avg_power_kw,floor_8_avg_temp_c,floor_8_water_lph,floor_8_efficiency_score,floor_8_maintenance_rack_percent,floor_9_avg_rack_utilization_percent,floor_9_available_capacity_percent,floor_9_avg_power_kw,floor_9_avg_temp_c,floor_9_water_lph,floor_9_efficiency_score,floor_9_maintenance_rack_percent,floor_10_avg_rack_utilization_percent,floor_10_available_capacity_percent,floor_10_avg_power_kw,floor_10_avg_temp_c,floor_10_water_lph,floor_10_efficiency_score,floor_10_maintenance_rack_percent
2026-07-12 14:00:00,future,14,6,1,0,1,0,8,T2026_Q3,0.54,0.1,0.486,32.71,88.61,321,315,71,128.3,121.66,15.4,118.55,108.57,16.63,98.94,108.17,49.21,9.58,95.0,16,135.75,134.95,0.486,48.34,47.36,26.01,2117.21,877.1,2994.31,1.414,7035.42,3.323,1455.24,7035.42,4,4,6,1,58.93,39.41,219.55,25.71,659.4,0.765,1.66,40.58,55.22,178.48,24.85,749.74,0.779,4.2,55.36,36.63,217.72,26.13,749.54,0.755,8.01,49.72,45.61,234.14,25.97,670.52,0.735,4.67,45.83,50.25,235.87,27.11,731.42,0.751,3.91,47.57,49.41,203.16,26.01,647.95,0.789,3.02,46.33,49.82,212.41,26.07,790.76,0.755,3.85,51.34,44.37,215.09,26.98,735.64,0.794,4.29,53.83,42.66,216.08,25.93,704.77,0.806,3.51,33.9,60.18,184.71,25.38,595.69,0.738,5.93
2026-07-12 15:00:00,future,15,6,1,0,1,0,7,T2026_Q3,0.54,0.1,0.486,34.73,76.39,351,311,99,145.01,125.27,19.26,121.12,102.47,18.47,99.3,123.35,42.63,8.69,92.38,15,150.17,135.9,0.486,49.46,47.21,26.45,2155.9,851.29,3007.18,1.395,7179.09,3.33,1461.49,7179.09,5,5,5,1,46.04,50.15,206.3,28.68,900.0,0.842,3.81,59.59,36.19,235.47,27.83,717.87,0.756,4.22,45.69,49.49,210.7,23.95,634.82,0.768,4.83,55.13,44.77,243.39,26.89,779.82,0.794,0.1,56.24,40.32,219.5,27.31,684.15,0.795,3.44,48.88,48.05,208.4,26.21,685.27,0.767,3.07,44.92,55.08,214.51,25.34,683.59,0.82,0.0,43.29,52.4,204.6,26.64,694.98,0.797,4.31,44.21,51.67,202.09,25.61,683.32,0.795,4.13,50.66,44.01,210.93,26.05,715.27,0.772,5.33
2026-07-12 16:00:00,future,16,6,1,0,1,0,6,T2026_Q3,0.54,0.1,0.486,34.84,72.59,349,318,73,122.53,114.92,15.96,139.4,91.0,18.24,107.73,132.09,44.04,9.64,95.0,15,146.62,142.7,0.486,47.58,48.88,25.81,2145.9,934.17,3080.07,1.435,6965.54,3.246,1496.91,6965.54,5,5,5,1,49.99,46.41,220.04,24.97,673.61,0.722,3.61,42.37,53.07,185.42,25.96,621.71,0.777,4.55,53.04,41.47,220.26,24.55,608.6,0.852,5.5,45.51,51.58,212.25,25.4,706.61,0.726,2.91,53.59,44.09,234.27,25.8,702.98,0.736,2.32,49.31,50.69,229.39,26.6,748.07,0.777,0.0,45.67,49.32,209.59,25.79,742.26,0.851,5.01,47.32,49.95,205.63,26.4,710.03,0.761,2.74,40.59,53.97,210.67,24.71,625.42,0.844,5.44,48.42,48.25,218.37,27.88,826.25,0.741,3.33
2026-07-12 17:00:00,future,17,6,1,0,1,0,5,T2026_Q3,0.54,0.1,0.486,32.28,65.41,361,284,72,155.06,100.84,20.58,146.64,83.91,13.12,112.24,106.94,49.72,13.9,95.0,20,161.93,99.22,0.414,52.79,43.67,26.51,2253.54,931.88,3185.41,1.414,6740.15,2.991,1548.11,6740.15,5,5,5,1,58.72,40.79,246.48,27.82,786.25,0.759,0.49,61.82,35.87,239.56,26.49,663.34,0.811,2.3,54.27,41.82,236.05,26.32,597.2,0.842,3.91,56.82,41.83,226.54,25.2,600.82,0.728,1.35,52.48,47.52,218.57,27.85,717.72,0.761,0.0,59.49,34.86,244.79,27.97,797.96,0.666,5.66,53.13,43.9,226.33,25.9,676.47,0.8,2.97,45.79,48.22,208.25,26.02,665.5,0.818,6.0,43.46,50.34,193.63,25.9,661.9,0.841,6.2,41.9,51.53,213.35,25.69,573.0,0.772,6.57
2026-07-12 18:00:00,future,18,6,1,0,1,0,4,T2026_Q3,0.54,0.1,0.486,34.55,83.84,389,362,62,142.46,113.89,14.82,156.13,88.79,17.85,113.32,114.38,45.99,11.33,82.57,18,138.0,112.36,0.414,52.5,44.07,26.74,2194.89,901.32,3096.21,1.411,7763.05,3.537,1504.76,7763.05,5,5,5,1,51.6,42.05,199.69,26.81,754.31,0.814,6.35,65.45,32.27,256.97,27.61,848.42,0.673,2.28,63.21,34.0,236.52,28.14,819.6,0.835,2.79,56.09,38.6,217.24,26.55,778.26,0.755,5.31,44.95,54.44,221.8,25.56,767.02,0.761,0.62,50.71,44.63,211.34,26.67,769.39,0.806,4.67,52.65,41.5,224.17,25.98,776.79,0.799,5.85,33.61,65.08,185.88,25.91,722.36,0.941,1.32,56.67,43.2,228.69,25.89,725.04,0.766,0.13,50.04,44.96,212.59,28.26,801.86,0.848,5.01
2026-07-12 19:00:00,future,19,6,1,0,1,0,3,T2026_Q3,0.54,0.1,0.486,31.9,68.22,212,341,90,100.48,134.44,24.09,81.68,94.4,22.81,71.05,112.51,46.86,12.73,83.38,11,93.37,142.62,0.414,48.87,46.93,26.38,2143.69,919.55,3063.24,1.429,6887.02,3.213,1488.74,6887.02,5,5,5,1,36.04,60.1,207.97,25.11,609.5,0.763,3.85,55.35,40.57,215.47,27.34,729.28,0.841,4.08,55.1,42.83,243.91,26.67,737.98,0.771,2.08,40.54,54.74,161.48,26.14,611.63,0.844,4.72,56.52,41.85,230.6,28.32,856.98,0.74,1.63,49.33,46.19,235.99,26.02,674.73,0.765,4.49,42.48,51.99,200.15,25.01,592.78,0.822,5.53,60.93,36.7,231.44,26.07,649.92,0.785,2.38,41.27,50.02,181.34,25.91,742.6,0.825,8.71,51.17,44.3,235.34,27.16,681.62,0.746,4.52
2026-07-12 20:00:00,future,20,6,1,0,1,0,2,T2026_Q3,0.54,0.1,0.486,32.6,90.57,263,327,61,91.38,103.24,15.83,116.51,103.12,14.28,85.33,122.33,54.0,10.63,92.13,18,98.66,112.85,0.414,49.04,47.54,26.64,2102.76,847.74,2950.5,1.403,7430.36,3.534,1433.94,7430.36,5,5,5,1,50.16,49.21,225.39,25.74,685.0,0.777,0.63,43.66,53.61,201.93,26.81,707.56,0.796,2.73,45.95,51.49,206.56,28.57,863.61,0.727,2.56,51.55,42.29,239.67,25.85,786.51,0.775,6.17,45.31,51.63,174.19,26.88,723.33,0.841,3.06,50.4,44.16,214.88,27.54,737.36,0.86,5.44,42.36,57.64,196.46,24.65,698.19,0.81,0.0,55.4,40.54,222.48,26.75,724.36,0.88,4.07,46.6,47.5,193.69,26.87,725.17,0.714,5.9,58.97,37.29,227.52,26.74,779.25,0.781,3.74
2026-07-12 21:00:00,future,21,6,1,0,1,0,1,T2026_Q3,0.54,0.1,0.486,30.98,71.88,245,316,61,111.59,90.43,14.94,78.14,90.38,13.66,81.5,106.13,56.69,11.42,81.83,13,114.92,100.32,0.414,48.74,48.45,26.24,2161.25,1007.54,3168.79,1.466,6658.46,3.081,1540.03,6658.46,4,4,6,1,54.03,43.89,241.43,25.84,570.83,0.86,2.08,58.92,37.15,228.21,26.25,572.48,0.792,3.93,51.19,46.42,239.91,26.41,684.28,0.787,2.38,48.8,49.61,220.46,26.92,742.68,0.848,1.59,49.75,42.73,217.53,26.37,662.35,0.722,7.52,46.89,50.22,197.47,27.13,755.55,0.705,2.89,54.28,45.72,230.37,26.48,674.6,0.688,0.0,44.74,52.69,186.98,25.93,694.58,0.779,2.57,35.93,61.5,169.62,24.81,579.25,0.778,2.57,42.9,54.56,229.27,26.29,721.87,0.807,2.54
2026-07-12 22:00:00,future,22,6,1,0,0,1,0,T2026_Q3,0.38,0.1,0.342,30.6,67.99,172,291,102,59.42,93.09,21.66,65.06,90.18,29.87,43.74,110.97,47.94,11.85,70.89,15,49.71,93.76,0.342,46.08,51.66,26.3,2120.74,766.57,2887.31,1.361,6726.52,3.172,987.46,6726.52,3,3,7,1,43.16,53.94,204.06,27.29,712.2,0.761,2.9,52.76,45.33,227.82,26.38,659.46,0.833,1.91,35.23,62.69,197.72,25.89,712.74,0.781,2.08,50.45,49.55,228.7,27.06,733.52,0.761,0.0,43.7,56.3,195.03,25.08,621.28,0.739,0.0,47.46,50.57,228.77,25.77,684.32,0.819,1.97,40.82,58.74,194.77,25.1,571.23,0.724,0.43,51.46,44.92,241.47,27.77,735.2,0.802,3.63,44.19,51.14,183.05,25.13,596.45,0.85,4.68,51.56,43.44,219.34,27.56,700.11,0.837,4.99
2026-07-12 23:00:00,future,23,6,1,0,0,1,0,T2026_Q3,0.38,0.1,0.342,28.08,76.24,220,248,89,90.68,67.09,25.55,75.65,83.07,16.46,48.26,70.18,56.44,11.51,80.22,14,67.8,49.17,0.342,50.24,46.64,26.25,2198.75,708.91,2907.67,1.322,6553.09,2.98,994.42,6553.09,4,4,6,1,52.91,44.14,199.16,26.78,696.7,0.775,2.95,58.18,37.06,240.58,27.12,697.69,0.839,4.76,49.54,48.0,222.92,25.22,554.62,0.808,2.46,49.25,47.13,234.53,27.03,714.53,0.776,3.62,50.4,47.49,225.86,24.49,537.68,0.712,2.1,51.48,47.18,210.33,27.05,662.13,0.819,1.34,47.16,50.97,194.77,26.51,626.1,0.811,1.88,45.74,51.67,214.32,25.88,676.76,0.79,2.59,58.95,37.66,244.54,26.04,767.25,0.749,3.39,38.76,55.08,211.75,26.4,619.63,0.824,6.16
2026-07-13 00:00:00,future,0,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,29.5,84.59,230,206,101,94.55,74.12,19.0,77.71,71.69,23.36,74.45,61.16,58.56,11.29,68.51,16,83.34,64.25,0.38,45.97,50.9,25.58,2081.52,721.46,2802.99,1.347,6815.11,3.274,1065.13,6815.11,4,4,6,1,47.85,50.69,221.66,25.81,735.06,0.72,1.46,40.82,54.66,192.37,24.86,541.02,0.762,4.52,46.98,48.26,185.72,25.65,659.79,0.677,4.75,42.75,55.15,198.06,24.33,540.76,0.754,2.11,47.64,49.26,231.85,25.83,684.36,0.741,3.1,55.2,43.07,229.79,25.33,748.8,0.71,1.73,37.6,59.61,158.53,25.07,723.8,0.906,2.79,38.44,58.63,214.62,26.7,784.28,0.772,2.94,55.59,41.01,236.18,27.14,755.58,0.817,3.41,46.87,48.7,212.74,25.08,641.64,0.79,4.43
2026-07-13 01:00:00,future,1,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,28.97,90.74,259,199,96,101.03,81.04,22.58,94.17,52.21,25.42,82.68,40.06,42.61,11.55,83.33,10,99.83,76.45,0.38,47.62,48.21,26.29,2100.04,839.79,2939.83,1.4,7181.34,3.42,1117.13,7181.34,4,4,6,1,49.05,49.63,210.39,26.33,705.74,0.876,1.32,39.19,55.72,192.88,25.41,670.4,0.78,5.09,50.96,44.6,214.22,25.73,590.19,0.773,4.44,46.44,48.74,227.74,25.66,697.1,0.781,4.81,53.37,45.45,214.81,26.15,732.48,0.788,1.18,48.43,49.81,197.98,26.5,797.95,0.809,1.76,49.64,45.27,227.72,26.07,755.3,0.777,5.09,42.99,50.05,204.75,26.53,725.75,0.851,6.96,47.25,46.48,207.19,26.89,757.67,0.848,6.27,48.89,46.36,202.36,27.62,748.76,0.786,4.75
2026-07-13 02:00:00,future,2,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,30.93,85.48,239,184,76,111.45,55.41,18.53,98.23,55.34,18.33,82.45,63.08,47.44,12.57,76.14,13,92.97,43.49,0.38,48.64,48.0,26.22,2156.81,794.75,2951.55,1.368,7238.34,3.356,1121.59,7238.34,5,5,5,1,53.84,42.66,225.44,25.1,671.44,0.78,3.51,63.66,35.8,256.2,27.79,719.45,0.752,0.54,48.84,51.16,199.26,26.67,738.06,0.747,0.0,41.18,53.25,217.97,25.98,753.8,0.78,5.57,44.71,52.12,205.05,25.88,718.16,0.781,3.17,56.66,38.28,250.1,26.32,786.5,0.803,5.06,55.6,40.15,204.89,27.32,784.53,0.791,4.25,46.27,52.53,215.29,27.41,737.55,0.808,1.2,40.16,55.4,190.03,24.34,633.27,0.843,4.44,35.47,58.62,192.58,25.43,695.58,0.787,5.91
2026-07-13 03:00:00,future,3,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,28.28,71.36,262,166,79,105.83,51.35,23.31,87.94,40.61,15.6,74.37,50.01,47.92,12.82,77.18,13,118.93,46.98,0.38,45.59,51.44,25.96,2091.35,756.42,2847.77,1.362,6317.97,3.021,1082.15,6317.97,4,4,6,1,48.15,49.49,226.61,26.8,660.36,0.842,2.36,40.79,56.83,194.15,24.11,525.6,0.825,2.38,48.18,49.87,201.41,26.09,660.75,0.79,1.94,58.15,41.85,251.36,27.66,642.07,0.768,0.0,52.8,43.19,193.9,25.87,578.29,0.742,4.01,42.8,52.23,212.38,25.57,630.82,0.826,4.97,40.73,53.04,213.39,26.88,662.23,0.746,6.23,37.17,60.41,184.75,24.87,620.96,0.804,2.42,45.55,50.98,198.68,26.77,692.78,0.808,3.47,41.61,56.46,214.73,24.96,644.1,0.773,1.93
2026-07-13 04:00:00,future,4,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,26.7,70.54,260,145,112,111.29,43.86,35.93,104.43,49.23,30.09,60.47,46.95,61.44,11.72,72.19,15,97.04,38.22,0.38,46.83,50.6,26.29,2116.86,727.64,2844.5,1.344,6439.41,3.042,1080.91,6439.41,5,5,5,1,40.74,57.6,192.99,25.47,649.75,0.855,1.67,48.45,49.17,207.48,27.19,704.45,0.783,2.37,51.61,46.44,215.54,25.57,631.97,0.749,1.95,47.19,50.05,223.73,27.58,709.85,0.787,2.75,50.43,45.09,219.95,26.7,613.31,0.769,4.49,41.99,56.84,212.64,25.33,552.95,0.778,1.16,37.4,62.6,176.61,25.29,618.28,0.733,0.0,49.2,49.58,220.59,26.28,636.2,0.726,1.22,50.3,45.9,222.34,26.55,611.24,0.763,3.79,50.98,42.74,224.99,26.92,711.43,0.784,6.28
2026-07-13 05:00:00,future,5,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,29.89,87.99,237,188,99,102.9,81.62,31.72,93.67,55.35,21.55,89.54,62.23,69.2,12.92,73.92,15,85.76,77.37,0.38,51.62,46.17,26.53,2227.73,916.88,3144.61,1.412,7177.88,3.222,1194.95,7177.88,4,4,6,1,56.2,39.79,238.82,26.12,649.88,0.744,4.01,60.57,39.43,263.62,27.57,792.26,0.746,0.0,46.54,53.28,192.01,27.86,754.0,0.791,0.18,50.75,49.25,200.31,26.78,719.49,0.755,0.0,53.85,46.15,228.41,25.73,689.67,0.743,0.0,47.75,50.88,235.12,26.04,737.81,0.681,1.36,47.45,46.64,210.18,27.32,720.8,0.719,5.91,51.25,43.31,224.74,26.55,682.01,0.892,5.44,47.01,49.27,183.3,26.4,775.95,0.772,3.71,54.78,43.69,251.22,24.93,656.0,0.804,1.53
2026-07-13 06:00:00,future,6,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,29.06,79.5,200,228,103,88.84,67.07,25.65,58.57,69.16,23.18,58.26,56.24,55.83,15.84,70.86,10,83.23,57.11,0.38,43.85,53.02,26.11,1987.12,863.56,2850.67,1.435,6705.25,3.374,1083.26,6705.25,4,4,6,1,40.11,55.52,166.64,26.15,662.1,0.863,4.36,46.22,50.37,196.13,26.37,716.9,0.807,3.41,58.18,41.8,259.59,26.72,712.04,0.655,0.03,46.09,51.47,190.94,26.02,710.6,0.797,2.44,46.59,50.29,204.72,26.38,746.57,0.653,3.12,43.35,54.96,207.96,25.92,693.04,0.792,1.7,36.33,59.83,167.94,26.04,613.86,0.829,3.83,41.97,53.7,203.2,26.53,650.6,0.835,4.33,41.44,55.85,190.63,24.67,537.77,0.782,2.71,38.19,56.45,199.37,26.3,661.76,0.775,5.36
2026-07-13 07:00:00,future,7,0,0,0,0,1,0,T2026_Q3,0.38,0.0,0.38,32.16,78.69,244,136,79,113.09,58.73,27.29,86.73,42.05,16.61,68.58,61.43,45.49,13.91,67.31,19,106.89,54.89,0.38,45.71,51.01,26.5,2162.36,707.23,2869.6,1.327,7133.88,3.299,1090.45,7133.88,4,4,6,1,49.24,45.39,208.46,27.27,738.55,0.849,5.36,52.63,46.48,230.44,28.07,899.31,0.825,0.89,51.15,46.71,244.14,27.02,723.14,0.757,2.14,38.64,56.94,194.71,25.06,611.01,0.776,4.42,38.95,60.8,189.94,27.37,681.07,0.719,0.25,59.39,39.44,239.01,25.69,719.6,0.831,1.17,42.28,55.68,227.61,26.75,753.6,0.761,2.04,47.26,50.02,250.67,25.85,635.23,0.734,2.72,36.13,58.25,172.31,26.64,681.17,0.801,5.61,41.39,50.38,205.09,25.27,691.2,0.773,8.24
2026-07-13 08:00:00,future,8,0,0,0,1,0,14,T2026_Q3,0.54,0.0,0.54,32.94,73.36,273,294,72,115.59,96.61,12.14,100.22,105.01,14.53,75.74,93.64,58.86,9.49,72.14,14,135.77,111.36,0.54,45.03,53.04,25.69,2055.19,905.57,2960.76,1.441,6311.38,3.071,1598.81,6311.38,5,5,5,1,34.78,60.02,167.01,23.58,515.39,0.803,5.2,56.66,42.11,237.86,25.14,615.92,0.822,1.23,45.15,51.24,209.65,24.91,579.57,0.816,3.61,40.24,58.91,190.76,26.24,730.67,0.781,0.86,46.91,49.38,191.58,25.26,587.29,0.745,3.71,51.85,48.15,223.68,26.95,725.92,0.798,0.0,37.35,61.71,179.17,25.73,630.11,0.825,0.94,42.84,57.16,221.39,26.22,563.94,0.708,0.0,54.02,42.85,231.85,26.55,739.35,0.796,3.13,40.48,58.88,202.23,26.35,623.21,0.772,0.64
2026-07-13 09:00:00,future,9,0,0,0,1,0,13,T2026_Q3,0.54,0.0,0.54,31.99,79.47,424,325,64,183.19,118.88,14.48,200.83,87.37,16.07,117.83,113.09,39.71,5.85,85.36,16,171.48,163.28,0.54,56.31,40.31,26.97,2267.56,980.98,3248.54,1.433,7260.87,3.202,1754.21,7260.87,6,6,4,1,64.05,35.95,265.46,27.3,703.49,0.829,0.0,59.87,32.63,225.87,27.27,803.54,0.708,7.5,60.19,36.25,237.57,27.9,742.3,0.787,3.56,59.87,39.06,235.93,27.65,711.02,0.81,1.07,59.04,40.96,230.02,25.89,720.73,0.822,0.0,49.59,46.32,196.27,26.3,674.66,0.813,4.09,66.77,28.27,256.42,27.28,829.85,0.856,4.97,51.66,46.62,214.07,27.31,730.07,0.814,1.72,51.09,40.92,221.89,26.07,661.11,0.778,7.99,40.94,56.11,184.05,26.75,684.1,0.747,2.95
2026-07-13 10:00:00,future,10,0,0,0,1,0,12,T2026_Q3,0.54,0.0,0.54,35.43,75.35,408,172,68,146.81,62.74,13.32,156.81,50.53,19.05,105.6,48.18,52.31,11.84,86.88,16,145.96,68.79,0.54,46.63,49.87,26.25,2127.8,880.01,3007.81,1.414,7220.97,3.394,1624.22,7220.97,6,6,4,1,58.33,35.05,243.01,27.47,855.13,0.792,6.62,57.5,41.74,230.8,26.6,759.32,0.745,0.75,54.42,42.95,213.62,26.87,721.99,0.81,2.63,44.68,51.99,206.21,27.08,768.51,0.812,3.32,44.64,55.19,217.05,24.83,648.32,0.741,0.16,48.09,46.49,222.92,25.48,694.56,0.765,5.42,46.2,48.54,203.9,26.73,677.4,0.729,5.26,36.58,57.83,188.61,25.02,673.82,0.854,5.59,45.52,53.13,211.94,25.01,647.77,0.805,1.35,30.35,65.76,189.75,27.44,774.15,0.743,3.89
2026-07-13 11:00:00,future,11,0,0,0,1,0,11,T2026_Q3,0.54,0.0,0.54,31.85,66.91,428,236,105,173.67,70.81,29.4,164.22,69.03,27.09,99.52,81.15,49.96,8.38,74.09,18,197.44,72.33,0.54,49.6,47.12,26.15,2142.88,816.25,2959.13,1.381,6839.41,3.192,1597.93,6839.41,6,6,4,1,55.24,42.14,231.42,25.48,649.6,0.762,2.61,49.15,47.08,197.62,25.62,630.32,0.758,3.77,61.69,34.71,272.58,27.82,767.2,0.801,3.6,58.21,38.35,226.4,26.66,752.41,0.744,3.44,40.49,57.52,190.59,25.54,647.35,0.755,1.99,65.24,32.38,262.66,27.96,785.51,0.81,2.39,49.64,48.33,193.92,25.39,666.74,0.84,2.03,37.74,60.06,191.86,26.21,672.87,0.802,2.2,36.0,57.0,170.65,25.55,646.59,0.755,6.99,42.63,53.61,205.17,25.29,620.83,0.777,3.75
2026-07-13 12:00:00,future,12,0,0,0,1,0,10,T2026_Q3,0.54,0.0,0.54,31.83,69.08,458,330,75,181.72,124.57,16.94,220.41,108.56,13.66,146.34,84.88,47.76,11.05,76.53,15,178.17,151.81,0.54,55.04,40.96,26.73,2206.97,949.15,3156.12,1.43,7114.83,3.224,1704.31,7114.83,5,5,5,1,56.04,38.35,218.54,28.02,784.2,0.698,5.61,64.44,31.0,246.35,27.66,841.33,0.802,4.56,53.81,41.09,215.98,25.49,747.25,0.668,5.1,70.45,24.56,256.69,26.86,734.31,0.751,4.99,46.07,48.56,209.42,25.25,541.52,0.709,5.37,53.45,44.78,224.85,26.29,599.28,0.781,1.77,55.38,38.88,202.1,28.03,732.41,0.79,5.74,46.36,53.64,217.08,26.02,670.63,0.768,0.0,40.89,55.97,181.56,26.47,705.72,0.771,3.13,63.56,32.82,234.39,27.24,758.19,0.752,3.62
2026-07-13 13:00:00,future,13,0,0,0,1,0,9,T2026_Q3,0.54,0.0,0.54,34.64,64.19,385,258,91,132.41,72.03,20.74,135.82,97.54,18.25,128.79,75.5,42.8,9.39,86.98,15,131.89,87.94,0.54,49.98,46.65,25.77,2113.98,894.11,3008.09,1.423,6412.06,3.033,1624.37,6412.06,5,5,5,1,60.93,35.91,243.1,25.92,665.28,0.708,3.16,59.45,40.08,249.21,26.26,698.91,0.777,0.47,49.42,46.14,196.31,25.14,598.73,0.799,4.45,45.8,51.81,195.23,25.51,700.08,0.827,2.39,50.52,48.0,219.33,25.99,660.98,0.73,1.48,51.93,46.49,216.43,26.42,664.53,0.82,1.58,48.47,50.34,202.39,26.09,620.43,0.725,1.19,44.07,51.09,191.67,24.88,602.13,0.749,4.84,46.05,49.2,208.57,26.3,636.81,0.78,4.74,43.2,47.47,191.74,25.22,564.19,0.714,9.33
2026-07-13 14:00:00,future,14,0,0,0,1,0,8,T2026_Q3,0.54,0.0,0.54,33.7,81.85,394,290,58,170.56,112.38,11.03,152.8,90.45,18.02,114.37,111.02,50.36,7.49,69.58,19,169.88,130.6,0.54,55.46,42.16,27.18,2296.42,1092.74,3389.15,1.476,8155.81,3.552,1830.14,8155.81,6,6,4,1,58.64,37.82,244.64,27.03,881.4,0.791,3.53,62.1,37.48,227.82,27.29,824.85,0.763,0.43,59.81,36.6,223.42,27.54,830.82,0.713,3.59,56.72,42.74,249.9,26.98,880.39,0.719,0.55,51.22,48.78,215.96,28.38,855.24,0.814,0.0,60.57,36.68,229.43,26.74,699.3,0.723,2.75,57.84,38.51,249.87,26.85,761.57,0.816,3.64,46.37,52.39,224.07,26.43,808.61,0.791,1.24,54.74,42.66,218.59,26.59,801.17,0.887,2.6,46.61,47.9,212.71,27.99,812.45,0.759,5.48
2026-07-13 15:00:00,future,15,0,0,0,1,0,7,T2026_Q3,0.54,0.0,0.54,33.13,65.27,371,287,63,179.55,115.16,16.07,119.06,88.66,9.08,103.06,89.56,50.37,9.09,70.7,19,175.5,124.66,0.54,52.26,44.68,26.43,2246.06,1031.69,3277.75,1.459,6838.76,3.045,1769.99,6838.76,6,6,4,1,57.01,42.12,229.15,26.19,677.11,0.767,0.87,68.17,30.17,244.91,27.51,707.92,0.805,1.66,60.43,36.28,242.76,27.08,682.29,0.749,3.29,55.93,40.19,238.83,25.76,623.8,0.78,3.88,45.12,52.63,205.97,26.57,677.85,0.776,2.25,55.74,39.31,242.13,26.47,794.23,0.743,4.94,50.02,45.45,215.56,27.23,708.32,0.766,4.53,43.24,56.45,213.91,25.27,619.38,0.874,0.31,48.9,45.51,221.0,26.75,643.09,0.739,5.59,38.02,58.65,191.84,25.42,704.76,0.758,3.33
2026-07-13 16:00:00,future,16,0,0,0,1,0,6,T2026_Q3,0.54,0.0,0.54,30.95,57.37,358,312,67,149.43,114.63,18.81,160.19,118.43,15.25,86.15,91.55,58.5,8.69,87.51,17,157.4,130.69,0.54,51.02,45.76,26.03,2237.2,1026.85,3264.05,1.459,6236.56,2.788,1762.59,6236.56,6,6,4,1,50.7,44.91,219.39,26.46,545.64,0.834,4.39,54.51,43.58,212.09,27.26,773.87,0.715,1.92,52.25,45.94,231.5,25.03,480.44,0.789,1.8,63.24,33.9,268.25,26.67,683.8,0.732,2.86,44.34,54.0,215.11,25.94,636.91,0.692,1.66,40.35,53.79,203.77,24.93,556.84,0.716,5.87,51.17,43.61,228.09,25.56,601.91,0.764,5.22,48.55,49.82,207.83,26.88,707.23,0.817,1.64,48.22,47.14,235.12,25.18,576.78,0.768,4.65,56.91,40.94,216.07,26.36,673.13,0.704,2.16
