timestamp,total_water_l,floor1_water_l,floor2_water_l,roomA_water_l,roomB_water_l,roomC_water_l,roomD_water_l
2026-05-03 16:00:00,333.49,143.57,131.14,45.94,40.2,44.59,28.85
2026-05-03 17:00:00,357.31,152,138.84,48.64,42.56,47.21,30.55
2026-05-03 18:00:00,366.64,158,144.33,50.56,44.24,49.07,31.75
2026-05-03 19:00:00,284.27,117.55,106.86,37.62,32.91,36.33,23.51
2026-05-03 20:00:00,261.22,107.5,97.72,34.4,30.1,33.22,21.5
2026-05-03 21:00:00,281.72,114.77,104.33,36.73,32.14,35.47,22.95
2026-05-03 22:00:00,228.65,94.3,85.72,30.17,26.4,29.14,18.86
2026-05-03 23:00:00,188.24,75.11,67.92,24.03,21.03,23.09,14.94
2026-05-04 00:00:00,196.83,80.29,72.93,25.69,22.48,24.8,16.04
2026-05-04 01:00:00,189.44,76.32,69.32,24.42,21.37,23.57,15.25
2026-05-04 02:00:00,153.61,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-04 03:00:00,153.72,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-04 04:00:00,153.38,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-04 05:00:00,151.26,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-04 06:00:00,199.99,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-04 07:00:00,198.66,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-04 08:00:00,264.55,120,110.4,38.4,33.6,37.54,24.29
2026-05-04 09:00:00,271.58,124.69,114.71,39.9,34.91,39,25.24
2026-05-04 10:00:00,305.22,138.96,127.85,44.47,38.91,43.47,28.13
2026-05-04 11:00:00,349.83,158.54,145.86,50.73,44.39,49.59,32.09
2026-05-04 12:00:00,373.33,169.09,155.56,54.11,47.34,52.89,34.22
2026-05-04 13:00:00,464.45,209.08,192.36,66.91,58.54,65.4,42.32
2026-05-04 14:00:00,483.79,220.31,202.69,70.5,61.69,68.91,44.59
2026-05-04 15:00:00,517.29,234.35,215.6,74.99,65.62,73.3,47.43
2026-05-04 16:00:00,499.87,225.91,207.84,72.29,63.26,70.66,45.72
2026-05-04 17:00:00,483.01,218.41,200.94,69.89,61.15,68.32,44.21
2026-05-04 18:00:00,529.41,238.54,219.45,76.33,66.79,74.61,48.28
2026-05-04 19:00:00,392.32,169.29,154.91,54.17,47.4,52.67,34.08
2026-05-04 20:00:00,371.74,160.91,147.25,51.49,45.06,50.06,32.39
2026-05-04 21:00:00,314.15,136.52,124.92,43.69,38.23,42.47,27.48
2026-05-04 22:00:00,310.79,134.61,123.18,43.08,37.69,41.88,27.1
2026-05-04 23:00:00,218.81,87.95,79.89,28.15,24.63,27.16,17.57
2026-05-05 00:00:00,201.04,82.12,74.59,26.28,22.99,25.36,16.41
2026-05-05 01:00:00,168,69.13,62.79,22.12,19.36,21.35,13.81
2026-05-05 02:00:00,156.98,63.86,58,20.43,17.88,19.72,12.76
2026-05-05 03:00:00,155.26,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-05 04:00:00,155.14,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-05 05:00:00,154.33,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-05 06:00:00,199.98,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-05 07:00:00,201.39,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-05 08:00:00,263.98,120,110.4,38.4,33.6,37.54,24.29
2026-05-05 09:00:00,308.73,140.88,129.61,45.08,39.45,44.07,28.51
2026-05-05 10:00:00,308.33,140.26,129.04,44.88,39.27,43.87,28.39
2026-05-05 11:00:00,369.78,167.86,154.43,53.71,47,52.51,33.97
2026-05-05 12:00:00,397.36,180.53,166.08,57.77,50.55,56.47,36.54
2026-05-05 13:00:00,461.43,209.26,192.52,66.96,58.59,65.46,42.35
2026-05-05 14:00:00,480.15,218.75,201.25,70,61.25,68.42,44.27
2026-05-05 15:00:00,481.02,219.43,201.88,70.22,61.44,68.64,44.41
2026-05-05 16:00:00,519.99,233.36,214.69,74.68,65.34,73,47.23
2026-05-05 17:00:00,542.14,243.97,224.45,78.07,68.31,76.31,49.38
2026-05-05 18:00:00,480.07,218.63,201.14,69.96,61.22,68.39,44.25
2026-05-05 19:00:00,390.11,168.4,154.1,53.89,47.15,52.39,33.9
2026-05-05 20:00:00,342.48,147.06,134.57,47.06,41.18,45.75,29.61
2026-05-05 21:00:00,328.72,142.45,130.35,45.58,39.89,44.32,28.68
2026-05-05 22:00:00,330.43,142.43,130.33,45.58,39.88,44.31,28.67
2026-05-05 23:00:00,228.17,93.82,85.22,30.02,26.27,28.97,18.75
2026-05-06 00:00:00,212.46,87.47,79.44,27.99,24.49,27.01,17.48
2026-05-06 01:00:00,167.68,69.5,63.12,22.24,19.46,21.46,13.89
2026-05-06 02:00:00,170.5,69.25,62.9,22.16,19.39,21.39,13.84
2026-05-06 03:00:00,153.31,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-06 04:00:00,153.28,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-06 05:00:00,156.04,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-06 06:00:00,201.69,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-06 07:00:00,199.02,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-06 08:00:00,261.17,120,110.4,38.4,33.6,37.54,24.29
2026-05-06 09:00:00,298.26,134.78,124,43.13,37.74,42.16,27.28
2026-05-06 10:00:00,337.38,155.01,142.61,49.6,43.4,48.49,31.37
2026-05-06 11:00:00,364.67,166.05,152.77,53.14,46.49,51.94,33.61
2026-05-06 12:00:00,436.27,198.17,182.32,63.42,55.49,61.99,40.11
2026-05-06 13:00:00,427.69,193.69,178.19,61.98,54.23,60.59,39.2
2026-05-06 14:00:00,488.87,220.81,203.14,70.66,61.83,69.07,44.69
2026-05-06 15:00:00,474.08,215.24,198.02,68.88,60.27,67.33,43.56
2026-05-06 16:00:00,536.81,242.17,222.8,77.5,67.81,75.75,49.02
2026-05-06 17:00:00,549.35,247.01,227.25,79.04,69.16,77.26,49.99
2026-05-06 18:00:00,498.72,226.88,208.73,72.6,63.53,70.97,45.92
2026-05-06 19:00:00,383.43,166.53,152.39,53.29,46.63,51.81,33.53
2026-05-06 20:00:00,380.6,163.88,149.96,52.44,45.89,50.99,32.99
2026-05-06 21:00:00,330.84,144.67,132.39,46.3,40.51,45.01,29.12
2026-05-06 22:00:00,321.67,140.88,128.92,45.08,39.45,43.83,28.36
2026-05-06 23:00:00,229.64,94.61,85.93,30.28,26.49,29.22,18.91
2026-05-07 00:00:00,179.31,74.73,67.88,23.91,20.92,23.08,14.93
2026-05-07 01:00:00,188.55,78.15,70.98,25.01,21.88,24.13,15.62
2026-05-07 02:00:00,165.28,67.95,61.71,21.74,19.02,20.98,13.58
2026-05-07 03:00:00,152.99,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-07 04:00:00,154.43,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-07 05:00:00,153.58,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-07 06:00:00,200.26,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-07 07:00:00,209.18,91.01,83.28,29.12,25.48,28.31,18.32
2026-05-07 08:00:00,265.08,121.21,111.51,38.79,33.94,37.91,24.53
2026-05-07 09:00:00,288.88,131.88,121.33,42.2,36.93,41.25,26.69
2026-05-07 10:00:00,339.7,155.2,142.79,49.66,43.46,48.55,31.41
2026-05-07 11:00:00,348.12,158.28,145.62,50.65,44.32,49.51,32.04
2026-05-07 12:00:00,391.23,177.14,162.97,56.69,49.6,55.41,35.85
2026-05-07 13:00:00,471.76,213.43,196.35,68.3,59.76,66.76,43.2
2026-05-07 14:00:00,476.72,213.51,196.43,68.32,59.78,66.79,43.21
2026-05-07 15:00:00,514.4,231.83,213.29,74.19,64.91,72.52,46.92
2026-05-07 16:00:00,551.16,246.74,227,78.96,69.09,77.18,49.94
2026-05-07 17:00:00,497.29,226.33,208.22,72.43,63.37,70.8,45.81
2026-05-07 18:00:00,522.12,237.49,218.49,76,66.5,74.29,48.07
2026-05-07 19:00:00,363.83,157.94,144.52,50.54,44.22,49.14,31.8
2026-05-07 20:00:00,343.02,149.54,136.84,47.85,41.87,46.53,30.11
2026-05-07 21:00:00,315.28,138.84,127.05,44.43,38.88,43.2,27.95
2026-05-07 22:00:00,314.72,136.5,124.91,43.68,38.22,42.47,27.48
2026-05-07 23:00:00,208.73,85.21,77.4,27.27,23.86,26.31,17.03
2026-05-08 00:00:00,213.9,88.47,80.36,28.31,24.77,27.32,17.68
2026-05-08 01:00:00,193.64,79.99,72.65,25.6,22.4,24.7,15.98
2026-05-08 02:00:00,174.03,72.85,66.17,23.31,20.4,22.5,14.56
2026-05-08 03:00:00,155.72,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-08 04:00:00,152.54,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-08 05:00:00,156.1,64.27,58.38,20.57,18,19.85,12.84
2026-05-08 06:00:00,200.28,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-08 07:00:00,201.53,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-08 08:00:00,294.38,134.23,123.49,42.95,37.58,41.99,27.17
2026-05-08 09:00:00,287.74,132.14,121.57,42.29,37,41.33,26.75
2026-05-08 10:00:00,356.65,162.68,149.67,52.06,45.55,50.89,32.93
2026-05-08 11:00:00,384.97,176.01,161.93,56.32,49.28,55.06,35.62
2026-05-08 12:00:00,418.09,188.53,173.45,60.33,52.79,58.97,38.16
2026-05-08 13:00:00,440.5,199.83,183.85,63.95,55.95,62.51,40.45
2026-05-08 14:00:00,469.4,212.18,195.21,67.9,59.41,66.37,42.95
2026-05-08 15:00:00,476.09,216.53,199.21,69.29,60.63,67.73,43.83
2026-05-08 16:00:00,499.44,228.27,210,73.05,63.91,71.4,46.2
2026-05-08 17:00:00,515.42,233.7,215,74.78,65.43,73.1,47.3
2026-05-08 18:00:00,492.54,225.5,207.46,72.16,63.14,70.54,45.64
2026-05-08 19:00:00,370.04,160.94,147.27,51.5,45.06,50.07,32.4
2026-05-08 20:00:00,367.17,158.8,145.32,50.82,44.47,49.41,31.97
2026-05-08 21:00:00,322.88,140.08,128.18,44.82,39.22,43.58,28.2
2026-05-08 22:00:00,314.32,138.79,127,44.41,38.86,43.18,27.94
2026-05-08 23:00:00,210.46,86.02,78.13,27.53,24.09,26.56,17.19
2026-05-09 00:00:00,173.65,68.15,61.63,21.81,19.08,20.95,13.56
2026-05-09 01:00:00,146.44,59.23,53.56,18.95,16.58,18.21,11.78
2026-05-09 02:00:00,152.45,59.72,54.01,19.11,16.72,18.36,11.88
2026-05-09 03:00:00,149.7,59.32,53.65,18.98,16.61,18.24,11.8
2026-05-09 04:00:00,138.18,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-09 05:00:00,137.39,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-09 06:00:00,160.22,66.53,60.48,21.29,18.63,20.56,13.31
2026-05-09 07:00:00,159.49,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-09 08:00:00,203.99,86.82,79.3,27.78,24.31,26.96,17.45
2026-05-09 09:00:00,200.71,85.93,78.49,27.5,24.06,26.69,17.27
2026-05-09 10:00:00,255.23,108.8,99.38,34.82,30.46,33.79,21.86
2026-05-09 11:00:00,287.92,122.35,111.76,39.15,34.26,38,24.59
2026-05-09 12:00:00,297.4,128.85,117.7,41.23,36.08,40.02,25.89
2026-05-09 13:00:00,337.13,143.98,131.51,46.07,40.31,44.71,28.93
2026-05-09 14:00:00,348.24,147.94,135.13,47.34,41.42,45.95,29.73
2026-05-09 15:00:00,381.24,161.81,147.8,51.78,45.31,50.25,32.52
2026-05-09 16:00:00,391.95,165.75,151.4,53.04,46.41,51.48,33.31
2026-05-09 17:00:00,362.33,152.39,139.2,48.76,42.67,47.33,30.62
2026-05-09 18:00:00,361.14,154.02,140.69,49.29,43.13,47.83,30.95
2026-05-09 19:00:00,325.24,132.48,120.43,42.39,37.1,40.95,26.49
2026-05-09 20:00:00,287.73,117.96,107.23,37.75,33.03,36.46,23.59
2026-05-09 21:00:00,259.2,106.58,96.88,34.1,29.84,32.94,21.31
2026-05-09 22:00:00,253.09,105.62,96.01,33.8,29.57,32.64,21.12
2026-05-09 23:00:00,208.13,81.55,73.75,26.1,22.83,25.07,16.22
2026-05-10 00:00:00,185,72.41,65.48,23.17,20.27,22.26,14.41
2026-05-10 01:00:00,154.73,61.05,55.21,19.54,17.09,18.77,12.15
2026-05-10 02:00:00,137.55,55.57,50.25,17.78,15.56,17.08,11.05
2026-05-10 03:00:00,136.75,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-10 04:00:00,138.4,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-10 05:00:00,138.18,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-10 06:00:00,156.95,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-10 07:00:00,157.73,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-10 08:00:00,199.64,85.18,77.81,27.26,23.85,26.45,17.12
2026-05-10 09:00:00,241.62,104.52,95.47,33.45,29.27,32.46,21
2026-05-10 10:00:00,233.65,100.01,91.35,32,28,31.06,20.1
2026-05-10 11:00:00,293.16,125.53,114.67,40.17,35.15,38.99,25.23
2026-05-10 12:00:00,290.56,124.09,113.35,39.71,34.75,38.54,24.94
2026-05-10 13:00:00,309.3,132.13,120.69,42.28,37,41.04,26.55
2026-05-10 14:00:00,356.21,150.48,137.45,48.15,42.13,46.73,30.24
2026-05-10 15:00:00,345.93,146.68,133.99,46.94,41.07,45.56,29.48
2026-05-10 16:00:00,354.13,151.32,138.22,48.42,42.37,47,30.41
2026-05-10 17:00:00,382.59,163.51,149.35,52.32,45.78,50.78,32.86
2026-05-10 18:00:00,370.33,160.59,146.69,51.39,44.97,49.87,32.27
2026-05-10 19:00:00,307.71,127.37,115.78,40.76,35.66,39.37,25.47
2026-05-10 20:00:00,306.53,126.16,114.68,40.37,35.32,38.99,25.23
2026-05-10 21:00:00,283.46,115.65,105.13,37.01,32.38,35.75,23.13
2026-05-10 22:00:00,270.92,109.87,99.88,35.16,30.76,33.96,21.97
2026-05-10 23:00:00,220.65,86.6,78.32,27.71,24.25,26.63,17.23
2026-05-11 00:00:00,211.13,86.03,78.14,27.53,24.09,26.57,17.19
2026-05-11 01:00:00,189.98,77.57,70.46,24.82,21.72,23.96,15.5
2026-05-11 02:00:00,176.34,72.75,66.07,23.28,20.37,22.47,14.54
2026-05-11 03:00:00,168.87,69.73,63.33,22.31,19.52,21.53,13.93
2026-05-11 04:00:00,154.14,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-11 05:00:00,154.49,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-11 06:00:00,197.73,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-11 07:00:00,226.15,97.9,89.58,31.33,27.41,30.46,19.71
2026-05-11 08:00:00,290.19,133.13,122.48,42.6,37.28,41.64,26.95
2026-05-11 09:00:00,290.93,131.89,121.34,42.2,36.93,41.26,26.69
2026-05-11 10:00:00,335.61,153.42,141.14,49.09,42.96,47.99,31.05
2026-05-11 11:00:00,414.2,189.64,174.47,60.69,53.1,59.32,38.38
2026-05-11 12:00:00,433.71,194.97,179.37,62.39,54.59,60.99,39.46
2026-05-11 13:00:00,437.29,197.18,181.4,63.1,55.21,61.68,39.91
2026-05-11 14:00:00,465.6,210.81,193.94,67.46,59.03,65.94,42.67
2026-05-11 15:00:00,503.71,225.35,207.32,72.11,63.1,70.49,45.61
2026-05-11 16:00:00,531.35,240,220.8,76.8,67.2,75.07,48.58
2026-05-11 17:00:00,541.16,244.25,224.71,78.16,68.39,76.4,49.44
2026-05-11 18:00:00,540.6,242.58,223.17,77.62,67.92,75.88,49.1
2026-05-11 19:00:00,405.93,174.66,159.83,55.89,48.91,54.34,35.16
2026-05-11 20:00:00,387.98,166.32,152.19,53.22,46.57,51.75,33.48
2026-05-11 21:00:00,336.15,144.29,132.04,46.17,40.4,44.89,29.05
2026-05-11 22:00:00,344.8,151.32,138.47,48.42,42.37,47.08,30.46
2026-05-11 23:00:00,215.13,87.65,79.61,28.05,24.54,27.07,17.51
2026-05-12 00:00:00,199.24,81.86,74.35,26.2,22.92,25.28,16.36
2026-05-12 01:00:00,204.88,83.44,75.78,26.7,23.36,25.77,16.67
2026-05-12 02:00:00,184.15,75.63,68.69,24.2,21.18,23.35,15.11
2026-05-12 03:00:00,164.68,68.45,62.17,21.9,19.17,21.14,13.68
2026-05-12 04:00:00,151.75,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-12 05:00:00,156.16,64.35,58.45,20.59,18.02,19.87,12.86
2026-05-12 06:00:00,213.52,93.4,85.47,29.89,26.15,29.06,18.8
2026-05-12 07:00:00,200.67,87.8,80.34,28.1,24.58,27.32,17.68
2026-05-12 08:00:00,319.21,146.19,134.5,46.78,40.93,45.73,29.59
2026-05-12 09:00:00,295.11,134.01,123.28,42.88,37.52,41.92,27.12
2026-05-12 10:00:00,340.74,155.07,142.67,49.62,43.42,48.51,31.39
2026-05-12 11:00:00,424.55,190.97,175.69,61.11,53.47,59.74,38.65
2026-05-12 12:00:00,441.49,198.61,182.72,63.56,55.61,62.13,40.2
2026-05-12 13:00:00,481.1,217.9,200.47,69.73,61.01,68.16,44.1
2026-05-12 14:00:00,494.33,224.15,206.22,71.73,62.76,70.11,45.37
2026-05-12 15:00:00,519.03,233.01,214.37,74.56,65.24,72.88,47.16
2026-05-12 16:00:00,532.52,242.01,222.65,77.44,67.76,75.7,48.98
2026-05-12 17:00:00,568.96,256.28,235.78,82.01,71.76,80.17,51.87
2026-05-12 18:00:00,554.89,249.9,229.91,79.97,69.97,78.17,50.58
2026-05-12 19:00:00,377.95,163.39,149.52,52.29,45.75,50.84,32.89
2026-05-12 20:00:00,363.46,158.26,144.82,50.64,44.31,49.24,31.86
2026-05-12 21:00:00,383.87,164.24,150.29,52.56,45.99,51.1,33.06
2026-05-12 22:00:00,315.71,137.38,125.71,43.96,38.47,42.74,27.66
2026-05-12 23:00:00,233.76,94.84,86.14,30.35,26.56,29.29,18.95
2026-05-13 00:00:00,224.44,92.36,83.89,29.56,25.86,28.52,18.46
2026-05-13 01:00:00,200.76,82.73,75.14,26.47,23.16,25.55,16.53
2026-05-13 02:00:00,164.1,67.49,61.3,21.6,18.9,20.84,13.49
2026-05-13 03:00:00,153.96,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-13 04:00:00,151.33,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-13 05:00:00,154.63,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-13 06:00:00,199.15,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-13 07:00:00,201.84,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-13 08:00:00,317.84,145.63,133.98,46.6,40.78,45.55,29.48
2026-05-13 09:00:00,342.12,154.86,142.47,49.55,43.36,48.44,31.34
2026-05-13 10:00:00,336.64,153.01,140.77,48.96,42.84,47.86,30.97
2026-05-13 11:00:00,409.33,185.77,170.9,59.45,52.01,58.11,37.6
2026-05-13 12:00:00,429.65,194.72,179.14,62.31,54.52,60.91,39.41
2026-05-13 13:00:00,486.15,219.26,201.72,70.16,61.39,68.58,44.38
2026-05-13 14:00:00,506.62,229.26,210.92,73.36,64.19,71.71,46.4
2026-05-13 15:00:00,503.84,229.51,211.15,73.44,64.26,71.79,46.45
2026-05-13 16:00:00,536.83,243.71,224.21,77.99,68.24,76.23,49.33
2026-05-13 17:00:00,512.91,234,215.28,74.88,65.52,73.2,47.36
2026-05-13 18:00:00,552.95,248.37,228.5,79.48,69.54,77.69,50.27
2026-05-13 19:00:00,410.82,176.83,161.81,56.58,49.51,55.01,35.6
2026-05-13 20:00:00,391.03,171.02,156.49,54.73,47.88,53.21,34.43
2026-05-13 21:00:00,345.47,150.5,137.72,48.16,42.14,46.82,30.3
2026-05-13 22:00:00,342.13,148.48,135.87,47.51,41.57,46.19,29.89
2026-05-13 23:00:00,229.13,93.58,84.99,29.94,26.2,28.9,18.7
2026-05-14 00:00:00,205.06,82.95,75.34,26.55,23.23,25.62,16.58
2026-05-14 01:00:00,199.13,82.05,74.52,26.25,22.97,25.34,16.39
2026-05-14 02:00:00,158.79,65.83,59.79,21.07,18.43,20.33,13.15
2026-05-14 03:00:00,160.73,65.99,59.93,21.12,18.48,20.38,13.19
2026-05-14 04:00:00,152.84,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-14 05:00:00,157.87,65.73,59.7,21.03,18.4,20.3,13.13
2026-05-14 06:00:00,205.48,89.52,81.92,28.65,25.07,27.85,18.02
2026-05-14 07:00:00,227.33,99.75,91.28,31.92,27.93,31.04,20.08
2026-05-14 08:00:00,288.33,131.83,121.28,42.19,36.91,41.24,26.68
2026-05-14 09:00:00,348,159.82,147.04,51.14,44.75,49.99,32.35
2026-05-14 10:00:00,355.27,160.89,148.02,51.48,45.05,50.33,32.56
2026-05-14 11:00:00,377.77,170.28,156.66,54.49,47.68,53.26,34.46
2026-05-14 12:00:00,410.73,187.91,172.87,60.13,52.61,58.78,38.03
2026-05-14 13:00:00,474.33,213.96,196.84,68.47,59.91,66.93,43.31
2026-05-14 14:00:00,514.86,230.9,212.43,73.89,64.65,72.22,46.73
2026-05-14 15:00:00,544.45,246.39,226.68,78.85,68.99,77.07,49.87
2026-05-14 16:00:00,556.13,250.49,230.45,80.16,70.14,78.35,50.7
2026-05-14 17:00:00,520.5,237.45,218.45,75.98,66.49,74.27,48.06
2026-05-14 18:00:00,517.73,234.42,215.67,75.01,65.64,73.33,47.45
2026-05-14 19:00:00,401.73,172.37,157.73,55.16,48.26,53.63,34.7
2026-05-14 20:00:00,411.38,176.03,161.08,56.33,49.29,54.77,35.44
2026-05-14 21:00:00,376.26,163.31,149.44,52.26,45.73,50.81,32.88
2026-05-14 22:00:00,333.98,145.27,132.94,46.49,40.68,45.2,29.25
2026-05-14 23:00:00,250.71,102.01,92.66,32.64,28.56,31.5,20.38
2026-05-15 00:00:00,224.32,92.13,83.68,29.48,25.8,28.45,18.41
2026-05-15 01:00:00,208.47,85.05,77.25,27.22,23.82,26.27,17
2026-05-15 02:00:00,179.65,74.2,67.39,23.74,20.77,22.91,14.83
2026-05-15 03:00:00,180.78,73.61,66.86,23.55,20.61,22.73,14.71
2026-05-15 04:00:00,152.15,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-15 05:00:00,154.17,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-15 06:00:00,224.81,98.89,90.49,31.65,27.69,30.77,19.91
2026-05-15 07:00:00,228.9,99.46,91.01,31.83,27.85,30.94,20.02
2026-05-15 08:00:00,296.55,136.09,125.2,43.55,38.11,42.57,27.54
2026-05-15 09:00:00,316.64,143.35,131.89,45.87,40.14,44.84,29.01
2026-05-15 10:00:00,367.57,166.55,153.22,53.3,46.63,52.1,33.71
2026-05-15 11:00:00,431.48,196.96,181.2,63.03,55.15,61.61,39.86
2026-05-15 12:00:00,457.83,205.98,189.5,65.91,57.67,64.43,41.69
2026-05-15 13:00:00,511.81,228.99,210.67,73.28,64.12,71.63,46.35
2026-05-15 14:00:00,526.21,239.81,220.62,76.74,67.15,75.01,48.54
2026-05-15 15:00:00,515.67,233.41,214.74,74.69,65.36,73.01,47.24
2026-05-15 16:00:00,542.76,245.7,226.04,78.62,68.8,76.85,49.73
2026-05-15 17:00:00,523.98,236.57,217.65,75.7,66.24,74,47.88
2026-05-15 18:00:00,539.86,241.71,222.37,77.35,67.68,75.61,48.92
2026-05-15 19:00:00,425.35,182.77,167.24,58.49,51.17,56.86,36.79
2026-05-15 20:00:00,378.1,163.95,150.02,52.46,45.9,51.01,33
2026-05-15 21:00:00,369.71,160.07,146.47,51.22,44.82,49.8,32.22
2026-05-15 22:00:00,359.12,156.45,143.16,50.06,43.81,48.68,31.5
2026-05-15 23:00:00,227.58,93.28,84.73,29.85,26.12,28.81,18.64
2026-05-16 00:00:00,187.72,75.16,67.97,24.05,21.05,23.11,14.95
2026-05-16 01:00:00,175.01,70.5,63.76,22.56,19.74,21.68,14.03
2026-05-16 02:00:00,161.12,64.5,58.33,20.64,18.06,19.83,12.83
2026-05-16 03:00:00,156.05,62.71,56.71,20.07,17.56,19.28,12.48
2026-05-16 04:00:00,137.34,56,50.64,17.92,15.68,17.22,11.14
2026-05-16 05:00:00,137.41,55.18,49.9,17.66,15.45,16.97,10.98
2026-05-16 06:00:00,164.44,68.63,62.38,21.96,19.22,21.21,13.72
2026-05-16 07:00:00,170.82,71.1,64.63,22.75,19.91,21.97,14.22
2026-05-16 08:00:00,204.64,89,81.3,28.48,24.92,27.64,17.89
2026-05-16 09:00:00,257.58,111.08,101.46,35.54,31.1,34.5,22.32
2026-05-16 10:00:00,258.61,110.32,100.77,35.3,30.89,34.26,22.17
2026-05-16 11:00:00,282.06,120.2,109.79,38.46,33.65,37.33,24.15
2026-05-16 12:00:00,338.7,144.28,131.79,46.17,40.4,44.81,28.99
2026-05-16 13:00:00,345.37,148.33,135.49,47.46,41.53,46.07,29.81
2026-05-16 14:00:00,361.2,154.8,141.4,49.54,43.34,48.07,31.11
2026-05-16 15:00:00,399.42,169.03,154.4,54.09,47.33,52.5,33.97
2026-05-16 16:00:00,387.66,165.3,150.99,52.9,46.28,51.34,33.22
2026-05-16 17:00:00,384.46,162.51,148.44,52,45.5,50.47,32.66
2026-05-16 18:00:00,394.18,168.66,154.06,53.97,47.22,52.38,33.89
2026-05-16 19:00:00,307.88,126.87,115.33,40.6,35.52,39.21,25.37
2026-05-16 20:00:00,329.44,133.23,121.11,42.64,37.31,41.18,26.64
2026-05-16 21:00:00,307.8,126.48,114.97,40.47,35.41,39.09,25.29
2026-05-16 22:00:00,259.7,108.04,98.21,34.57,30.25,33.39,21.61
2026-05-16 23:00:00,205.91,81.97,74.13,26.23,22.95,25.2,16.31
2026-05-17 00:00:00,194.37,77.3,69.9,24.73,21.64,23.77,15.38
2026-05-17 01:00:00,165.47,66.32,59.98,21.22,18.57,20.39,13.19
2026-05-17 02:00:00,157.13,63.28,57.23,20.25,17.72,19.46,12.59
2026-05-17 03:00:00,136.74,55.59,50.27,17.79,15.56,17.09,11.06
2026-05-17 04:00:00,155.59,62.7,56.7,20.06,17.56,19.28,12.47
2026-05-17 05:00:00,137.02,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-17 06:00:00,182.58,75.76,68.87,24.24,21.21,23.42,15.15
2026-05-17 07:00:00,185.99,76.95,69.95,24.62,21.55,23.78,15.39
2026-05-17 08:00:00,228,97.67,89.21,31.25,27.35,30.33,19.63
2026-05-17 09:00:00,226.56,97.07,88.66,31.06,27.18,30.15,19.51
2026-05-17 10:00:00,282.29,119.87,109.49,38.36,33.56,37.23,24.09
2026-05-17 11:00:00,296.7,128.62,117.48,41.16,36.01,39.94,25.85
2026-05-17 12:00:00,338.65,144.96,132.41,46.39,40.59,45.02,29.13
2026-05-17 13:00:00,329.06,141.04,128.83,45.13,39.49,43.8,28.34
2026-05-17 14:00:00,350.65,149.84,136.87,47.95,41.96,46.54,30.11
2026-05-17 15:00:00,369.83,157.96,144.29,50.55,44.23,49.06,31.74
2026-05-17 16:00:00,373.2,160.23,146.36,51.27,44.86,49.76,32.2
2026-05-17 17:00:00,410.67,172.54,157.61,55.21,48.31,53.59,34.67
2026-05-17 18:00:00,408.24,175.01,159.86,56,49,54.35,35.17
2026-05-17 19:00:00,325.64,133.43,121.29,42.7,37.36,41.24,26.68
2026-05-17 20:00:00,332.97,135.58,123.24,43.38,37.96,41.9,27.11
