timestamp,total_power_kw,floor1_power_kw,floor2_power_kw,roomA_power_kw,roomB_power_kw,roomC_power_kw,roomD_power_kw,floor1_ac_kw,floor1_light_kw,floor1_plug_kw,floor2_ac_kw,floor2_light_kw,floor2_plug_kw
2026-05-29 03:00:00,21.44,6.2,5.68,2.26,1.24,2.24,1.27,4.5,0.69,1.01,3.94,0.57,1.17
2026-05-29 04:00:00,21.99,6.8,5.81,2.52,1.35,2.25,1.34,4.88,0.65,1.26,4.04,0.7,1.07
2026-05-29 05:00:00,20.89,5.89,5.31,2.12,1.43,2.06,1.19,3.89,0.73,1.26,3.75,0.63,0.93
2026-05-29 06:00:00,27.64,10.25,8.05,3.47,3.86,2.81,3.14,4.87,2.01,3.37,3.81,1.5,2.73
2026-05-29 07:00:00,29.11,10.14,9.09,3.52,3.35,3.24,3.35,5.45,1.71,2.98,4.54,1.56,2.98
2026-05-29 08:00:00,37.64,14.61,13.02,4.96,6.34,4.17,6.21,5.53,2.98,6.1,4.79,3.18,5.04
2026-05-29 09:00:00,38.2,15.27,13.18,5.1,6.54,4.31,5.98,6.04,3.26,5.97,5.26,3.07,4.85
2026-05-29 10:00:00,38.21,15.23,13.07,5.18,6.18,4.25,5.69,6.46,3,5.78,5.68,3.15,4.24
2026-05-29 11:00:00,39.3,16.18,13.25,5.28,6.3,4.47,5.4,7.66,3.6,4.92,6.13,2.83,4.29
2026-05-29 12:00:00,42.44,18.08,15.13,6.09,7,5.35,5.4,8.31,3.62,6.15,7.97,2.76,4.41
2026-05-29 13:00:00,42.67,16.93,14.83,5.76,5.82,5.17,5.51,8.92,3.13,4.88,7.56,2.85,4.42
2026-05-29 14:00:00,45.2,18.47,16.38,6.28,5.99,5.83,5.51,10.33,3.37,4.77,9.16,2.95,4.27
2026-05-29 15:00:00,43.68,16.65,16.7,5.57,5.89,6.13,5.66,8.66,3.31,4.68,8.92,2.48,5.29
2026-05-29 16:00:00,45.1,17.96,17.02,6.29,5.61,6.06,5.87,10.09,2.86,5,9.24,3.02,4.75
2026-05-29 17:00:00,45.86,17.54,16.65,6.08,5.48,6.1,5.5,9.98,2.93,4.63,9.19,2.56,4.9
2026-05-29 18:00:00,46.86,18.4,17.34,6.55,6.05,6.37,5.63,9.66,2.77,5.97,9.7,2.62,5.02
2026-05-29 19:00:00,36.71,13.64,12.52,4.95,3.29,4.81,3.31,9,1.64,3.01,8,1.5,3.01
2026-05-29 20:00:00,35.31,12.44,12.49,4.37,3.36,4.76,3.4,7.85,1.86,2.73,7.87,1.58,3.05
2026-05-29 21:00:00,34.1,12.39,11.65,4.3,3.4,4.35,3.43,7.82,1.97,2.6,7.02,1.65,2.98
2026-05-29 22:00:00,34.5,13.18,11.76,4.78,3.42,4.35,3.29,8.29,1.63,3.25,7.49,1.82,2.45
2026-05-29 23:00:00,25.03,8.22,7.01,3.04,1.31,2.85,1.16,6.45,0.74,1.03,5.45,0.56,0.99
2026-05-30 00:00:00,22.92,6.33,5.86,2.42,0.63,2.48,0.57,5.45,0.34,0.53,5.12,0.31,0.43
2026-05-30 01:00:00,20.82,5.9,5.19,2.25,0.62,2.19,0.59,5.06,0.34,0.5,4.38,0.26,0.55
2026-05-30 02:00:00,22.13,6.4,5.78,2.45,0.69,2.45,0.57,5.43,0.35,0.61,5.02,0.29,0.48
2026-05-30 03:00:00,20.04,5.51,5.06,2.11,0.61,2.12,0.62,4.64,0.3,0.58,4.23,0.3,0.54
2026-05-30 04:00:00,18.89,4.59,4.46,1.74,0.58,1.84,0.58,3.78,0.31,0.5,3.71,0.32,0.43
2026-05-30 05:00:00,19.59,5.03,4.23,1.91,0.6,1.76,0.56,4.19,0.31,0.53,3.48,0.26,0.5
2026-05-30 06:00:00,21.5,5.97,5.95,2.16,1.35,2.26,1.47,4.11,0.72,1.14,4.04,0.8,1.11
2026-05-30 07:00:00,22.74,6.96,5.86,2.55,1.6,2.29,1.4,4.68,0.78,1.5,3.96,0.64,1.26
2026-05-30 08:00:00,26.99,9.29,8,3.22,2.94,2.83,2.68,5.24,1.57,2.49,4.53,1.49,1.98
2026-05-30 09:00:00,27.62,9.51,8.12,3.34,2.83,3.02,2.61,5.55,1.47,2.48,4.53,1.13,2.45
2026-05-30 10:00:00,30.36,10.06,9.64,3.57,2.68,3.61,2.62,6.35,1.42,2.3,6.21,1.4,2.03
2026-05-30 11:00:00,30.63,11.19,9.68,3.97,3.05,3.6,2.61,6.95,1.6,2.64,6.32,1.47,1.89
2026-05-30 12:00:00,31.41,11.41,10,4.06,2.71,3.74,2.76,7.74,1.54,2.13,6.36,1.44,2.19
2026-05-30 13:00:00,31.99,10.87,11.23,3.94,2.46,4.31,2.87,7.45,1.28,2.14,7.37,1.38,2.49
2026-05-30 14:00:00,34.04,11.62,11.11,4.24,2.6,4.31,2.64,7.97,1.31,2.34,7.56,1.27,2.28
2026-05-30 15:00:00,34.61,12.92,11,4.7,2.82,4.25,2.68,8.99,1.46,2.46,7.41,1.31,2.28
2026-05-30 16:00:00,35.84,13.61,11.42,5.05,2.85,4.45,2.61,9.51,1.33,2.77,7.92,1.27,2.23
2026-05-30 17:00:00,36.45,13.6,11.1,5.02,2.63,4.36,2.41,9.92,1.34,2.34,7.85,1.17,2.07
2026-05-30 18:00:00,35.26,12.83,12.21,4.65,2.7,4.71,2.78,9.12,1.47,2.23,8.57,1.49,2.15
2026-05-30 19:00:00,29.46,10.37,8.9,3.94,1.49,3.65,1.37,8.23,0.69,1.44,7.05,0.66,1.2
2026-05-30 20:00:00,29.49,10.1,8.26,3.82,1.4,3.39,1.23,8.14,0.71,1.25,6.62,0.61,1.04
2026-05-30 21:00:00,31.14,10.82,9.36,4.04,1.66,3.82,1.42,8.52,0.88,1.41,7.48,0.74,1.13
2026-05-30 22:00:00,26.42,8.88,7.85,3.31,1.47,3.11,1.49,6.84,0.77,1.27,5.91,0.81,1.12
2026-05-30 23:00:00,23.61,7.24,6.47,2.79,0.61,2.74,0.63,6.4,0.32,0.52,5.62,0.32,0.53
2026-05-31 00:00:00,23.75,7.11,6.4,2.76,0.56,2.71,0.63,6.32,0.28,0.52,5.56,0.31,0.54
2026-05-31 01:00:00,22.37,6.49,5.61,2.51,0.63,2.37,0.54,5.6,0.3,0.59,4.9,0.3,0.41
2026-05-31 02:00:00,21.62,5.45,5.63,2.1,0.56,2.39,0.58,4.66,0.28,0.51,4.84,0.27,0.52
2026-05-31 03:00:00,19.55,5.27,4.7,2.02,0.59,1.94,0.6,4.43,0.29,0.55,3.92,0.33,0.45
2026-05-31 04:00:00,20.21,5.41,4.78,2.04,0.63,1.98,0.64,4.56,0.36,0.49,3.93,0.33,0.53
2026-05-31 05:00:00,19.75,4.73,4.62,1.81,0.55,1.92,0.59,3.95,0.27,0.51,3.84,0.3,0.48
2026-05-31 06:00:00,22.79,6.79,5.89,2.46,1.64,2.28,1.45,4.49,0.84,1.46,3.92,0.67,1.3
2026-05-31 07:00:00,23.23,7.01,6.35,2.56,1.57,2.5,1.41,4.81,0.8,1.4,4.44,0.65,1.26
2026-05-31 08:00:00,27.52,9.09,8.63,3.18,2.88,3.26,2.53,5.05,1.45,2.59,5.17,1.14,2.33
2026-05-31 09:00:00,28.17,9.44,8.76,3.24,2.76,3.28,2.61,5.72,1.59,2.13,5.22,1.21,2.33
2026-05-31 10:00:00,27.94,9.35,8.27,3.32,2.7,3.06,2.41,5.55,1.36,2.44,5.08,1.25,1.94
2026-05-31 11:00:00,31.68,9.93,10.52,3.56,2.43,3.98,2.88,6.56,1.29,2.08,6.65,1.4,2.47
2026-05-31 12:00:00,31.75,11.38,10.3,4.09,2.89,3.91,2.57,7.33,1.48,2.57,6.93,1.38,1.98
2026-05-31 13:00:00,32.84,11.25,11.06,4.12,2.64,4.28,2.63,7.47,1.26,2.52,7.53,1.29,2.23
2026-05-31 14:00:00,34.16,13.42,10.49,4.91,2.99,4.11,2.32,9.2,1.5,2.72,7.38,1.13,1.97
2026-05-31 15:00:00,34.04,12.09,10.98,4.46,2.62,4.33,2.37,8.34,1.25,2.49,7.78,1.14,2.06
2026-05-31 16:00:00,35.55,12.79,11.88,4.59,3,4.57,2.96,8.66,1.62,2.5,7.91,1.44,2.53
2026-05-31 17:00:00,34.93,12.5,11.51,4.63,2.64,4.46,2.52,8.72,1.24,2.55,8.23,1.39,1.89
2026-05-31 18:00:00,33.67,11.95,11.14,4.38,2.73,4.34,2.54,8.06,1.31,2.58,7.75,1.27,2.13
2026-05-31 19:00:00,30.05,10.5,9.87,3.91,1.69,4.08,1.45,8.16,0.89,1.45,7.89,0.65,1.33
2026-05-31 20:00:00,29.8,9.63,9.14,3.6,1.42,3.74,1.5,7.69,0.78,1.16,7.09,0.68,1.37
2026-05-31 21:00:00,29.12,10.4,8.87,3.87,1.64,3.6,1.37,8.16,0.9,1.33,7.08,0.75,1.04
2026-05-31 22:00:00,28.79,9.14,8.69,3.39,1.63,3.57,1.4,6.87,0.85,1.42,6.77,0.62,1.3
2026-05-31 23:00:00,23.36,6.87,6.09,2.66,0.59,2.58,0.59,6.02,0.28,0.56,5.31,0.3,0.48
2026-06-01 00:00:00,25.41,8.03,6.98,2.99,1.38,2.82,1.17,6.1,0.71,1.22,5.44,0.62,0.92
2026-06-01 01:00:00,24.56,7.54,7.21,2.8,1.4,2.93,1.26,5.55,0.69,1.29,5.48,0.56,1.17
2026-06-01 02:00:00,23,6.77,5.8,2.5,1.36,2.23,1.3,4.87,0.68,1.22,4.11,0.73,0.96
2026-06-01 03:00:00,21.64,6.27,5.53,2.32,1.34,2.13,1.28,4.36,0.64,1.28,3.86,0.7,0.97
2026-06-01 04:00:00,22.63,6.66,6,2.43,1.41,2.36,1.21,4.7,0.74,1.22,4.43,0.66,0.92
2026-06-01 05:00:00,23.28,7.08,5.96,2.57,1.48,2.3,1.31,5.05,0.81,1.22,4.26,0.73,0.96
2026-06-01 06:00:00,28.88,9.89,9.29,3.29,3.38,3.25,3.28,5.37,1.98,2.54,5.02,1.79,2.49
2026-06-01 07:00:00,27.35,9.52,8.58,3.17,3.4,2.99,3.24,4.91,1.92,2.69,4.27,1.63,2.68
2026-06-01 08:00:00,37.31,14.65,12.63,4.71,6.46,4.3,5.5,5.79,3.53,5.33,5.15,2.52,4.96
2026-06-01 09:00:00,38.02,14.66,13.03,4.88,6.02,4.19,5.82,6.27,3.13,5.27,5.5,3.25,4.28
2026-06-01 10:00:00,39.4,14.78,13.97,5.03,5.31,4.79,5.58,7.4,2.78,4.6,6.56,2.82,4.59
2026-06-01 11:00:00,41.61,16.26,15.05,5.65,6.1,5.22,5.97,7.51,2.86,5.88,7.03,2.89,5.14
2026-06-01 12:00:00,41.89,16.02,15.55,5.55,5.83,5.28,6.4,7.74,2.83,5.45,7.05,3.24,5.26
2026-06-01 13:00:00,42.95,17.54,15.09,5.86,6.42,5.43,5.29,8.78,3.55,5.21,7.95,2.51,4.63
2026-06-01 14:00:00,47.04,19.22,16.39,6.64,6.77,6.01,5.51,9.67,3.38,6.17,8.86,2.47,5.07
2026-06-01 15:00:00,47.27,18.79,18.14,6.38,6.18,6.41,6.58,10.4,3.46,4.93,9.35,3.27,5.51
2026-06-01 16:00:00,46.2,18.55,16.81,6.59,5.71,5.86,5.83,10.42,2.75,5.38,9.31,3.33,4.17
2026-06-01 17:00:00,46.73,19.61,16.45,6.79,6.73,5.89,5.41,10.15,3.4,6.06,9.36,2.89,4.2
2026-06-01 18:00:00,47.27,18.37,17.03,6.2,5.97,6.29,5.44,10.32,3.44,4.61,9.63,2.5,4.9
2026-06-01 19:00:00,39.46,14.86,13.35,5.49,3.28,5.09,3.47,10.15,1.53,3.19,8.7,1.71,2.95
2026-06-01 20:00:00,37.64,13.76,12.46,4.96,3.63,4.73,3.41,8.62,1.78,3.36,7.87,1.62,2.97
2026-06-01 21:00:00,35.92,13.18,11.95,4.66,3.56,4.45,3.56,8.28,1.91,2.99,7.18,1.73,3.05
2026-06-01 22:00:00,33.43,12.24,11.34,4.23,3.49,4.29,3.09,7.54,2,2.71,7.18,1.5,2.66
2026-06-01 23:00:00,25.15,7.56,7.45,2.82,1.21,3.02,1.24,5.88,0.64,1.04,5.79,0.61,1.04
2026-06-02 00:00:00,25.07,8,6.71,3.02,1.31,2.7,1.18,6.12,0.62,1.27,5.15,0.6,0.97
2026-06-02 01:00:00,24.42,7.44,6.39,2.71,1.47,2.58,1.12,5.42,0.81,1.21,4.89,0.56,0.95
2026-06-02 02:00:00,22.63,6.47,5.99,2.34,1.38,2.32,1.29,4.59,0.77,1.12,4.32,0.72,0.95
2026-06-02 03:00:00,22.78,6.43,5.88,2.31,1.33,2.34,1.14,4.64,0.77,1.02,4.35,0.56,0.96
2026-06-02 04:00:00,21.86,6.33,6.02,2.35,1.35,2.39,1.23,4.36,0.61,1.35,4.37,0.6,1.06
2026-06-02 05:00:00,21.65,6.17,5.42,2.25,1.45,2.09,1.28,4.11,0.71,1.35,3.73,0.67,1.02
2026-06-02 06:00:00,29.24,10.23,9.12,3.57,3.3,3.28,3.17,5.61,1.68,2.94,4.85,1.53,2.73
2026-06-02 07:00:00,28.13,9.81,8.87,3.44,3.23,3.18,3.04,5.23,1.58,3,4.81,1.52,2.54
2026-06-02 08:00:00,37.71,14.96,12.73,4.9,6.09,4.06,5.85,6.6,3.33,5.03,5.14,3.22,4.38
2026-06-02 09:00:00,38.94,15.15,13.89,4.94,6,4.7,6.03,7.02,3.4,4.74,5.74,2.85,5.3
2026-06-02 10:00:00,40.77,16.2,13.61,5.3,6.89,4.72,5.29,6.68,3.68,5.84,6.55,2.63,4.43
2026-06-02 11:00:00,41.58,16.41,15.24,5.59,6.42,5.15,6.2,7.33,3.17,5.91,7.08,3.26,4.9
2026-06-02 12:00:00,43.65,17.67,15.57,6.06,6.43,5.64,5.18,8.63,3.24,5.79,8.64,2.56,4.38
2026-06-02 13:00:00,45.62,18.16,16.95,6.28,6.08,5.95,6.01,9.67,3.14,5.35,9.07,3.21,4.67
2026-06-02 14:00:00,45.03,18.44,16.02,6.26,6.76,5.65,5.77,9.03,3.52,5.89,8.37,2.95,4.7
2026-06-02 15:00:00,45.24,18.47,15.68,6.31,6.23,5.47,5.61,9.9,3.35,5.22,8.38,3.07,4.24
2026-06-02 16:00:00,49.31,19.9,18.19,6.81,6.88,6.79,5.71,10.35,3.61,5.94,10.36,2.52,5.32
2026-06-02 17:00:00,47.68,19.39,17.23,6.89,5.91,6.31,5.78,11,2.87,5.53,9.35,2.63,5.25
2026-06-02 18:00:00,48.31,19.7,17.97,7.01,6.05,6.45,6.24,11.07,2.9,5.73,9.59,3.03,5.35
2026-06-02 19:00:00,36.72,14,11.81,4.98,3.33,4.5,3.22,9.48,1.88,2.63,7.44,1.49,2.88
2026-06-02 20:00:00,36.82,13.42,11.91,4.87,3.46,4.51,3.1,8.5,1.66,3.26,7.84,1.63,2.45
2026-06-02 21:00:00,36.29,13.18,12.17,4.64,3.82,4.69,3.17,7.88,2,3.3,7.83,1.42,2.93
2026-06-02 22:00:00,33.79,12.25,11.04,4.38,3.12,4.18,2.98,7.93,1.64,2.68,7.06,1.48,2.5
2026-06-02 23:00:00,25.73,8.13,7.4,3.03,1.39,2.97,1.25,6.18,0.71,1.24,5.77,0.68,0.95
2026-06-03 00:00:00,25.72,8.03,7.05,2.98,1.46,2.85,1.28,5.98,0.75,1.3,5.31,0.59,1.15
2026-06-03 01:00:00,23.88,7.15,6.82,2.6,1.45,2.71,1.33,5.17,0.79,1.19,5.04,0.67,1.1
2026-06-03 02:00:00,23.25,6.94,6.22,2.57,1.34,2.46,1.23,5.06,0.67,1.22,4.6,0.65,0.97
2026-06-03 03:00:00,22.44,6.42,5.41,2.38,1.31,2.11,1.2,4.56,0.63,1.23,3.82,0.61,0.98
2026-06-03 04:00:00,22.27,6.11,5.61,2.18,1.37,2.2,1.17,4.28,0.8,1.03,4.06,0.61,0.94
2026-06-03 05:00:00,22.44,6.68,5.7,2.49,1.29,2.23,1.21,4.84,0.62,1.22,4.11,0.64,0.95
2026-06-03 06:00:00,27.78,9.06,8.35,3.07,3.16,2.96,2.91,4.71,1.71,2.64,4.49,1.5,2.35
2026-06-03 07:00:00,28.96,9.66,9.38,3.26,3.23,3.31,3.46,5.27,1.82,2.56,4.75,1.7,2.94
2026-06-03 08:00:00,37.38,14.24,13.3,4.74,5.71,4.56,5.85,6.32,3,4.92,5.25,2.56,5.48
2026-06-03 09:00:00,37.66,14.11,13.4,4.77,5.87,4.62,5.77,5.78,2.86,5.46,5.46,2.52,5.42
2026-06-03 10:00:00,39.81,15.67,14.33,5.24,6.04,4.96,6.04,7.31,3.21,5.15,6.05,2.68,5.59
2026-06-03 11:00:00,40.29,15.72,14.39,5.38,5.59,5.04,5.34,7.9,2.88,4.94,7.29,2.71,4.39
2026-06-03 12:00:00,43.18,18.05,15.68,6.27,6.53,5.67,5.7,8.76,3.15,6.14,7.84,2.48,5.37
2026-06-03 13:00:00,42.2,16.11,15.45,5.53,5.71,5.33,5.73,8.13,2.92,5.07,7.99,3.14,4.32
2026-06-03 14:00:00,46.76,19.37,16.82,6.75,6.36,5.99,6.08,10.43,3.21,5.73,8.64,2.92,5.26
2026-06-03 15:00:00,44.55,17.08,16.47,5.85,5.8,5.95,5.47,9.05,3.07,4.96,9.18,2.75,4.55
2026-06-03 16:00:00,47.54,20.6,16.75,7.1,7.04,6.08,5.67,10.77,3.63,6.2,9.07,2.68,5
2026-06-03 17:00:00,47.34,18.32,17.61,6.14,6.32,6.26,6.43,9.75,3.58,4.98,8.95,3.09,5.58
2026-06-03 18:00:00,45.43,18.18,16.3,6.13,6.6,5.86,5.77,9.08,3.55,5.55,8.48,2.7,5.12
2026-06-03 19:00:00,36.71,13.83,12.29,5.04,3.35,4.62,3.43,9.06,1.62,3.15,7.7,1.71,2.88
2026-06-03 20:00:00,35.92,12.75,12.89,4.53,3.23,4.84,3.62,8.31,1.75,2.69,8.07,1.81,3.01
2026-06-03 21:00:00,35.39,12.91,12.31,4.69,3.14,4.77,3.19,8.46,1.55,2.9,7.89,1.36,3.05
2026-06-03 22:00:00,34.38,13.09,11.36,4.75,3.45,4.24,3.07,8.15,1.63,3.32,7.35,1.67,2.33
2026-06-03 23:00:00,26.37,8.61,8.11,3.17,1.37,3.28,1.3,6.78,0.8,1.02,6.4,0.7,1.01
2026-06-04 00:00:00,26.6,8.66,7.19,3.26,1.41,2.86,1.38,6.67,0.68,1.32,5.37,0.7,1.12
2026-06-04 01:00:00,24.72,7.49,6.97,2.79,1.42,2.8,1.34,5.48,0.69,1.32,5.15,0.62,1.2
2026-06-04 02:00:00,23.28,7.09,6.63,2.6,1.38,2.66,1.32,5.16,0.73,1.2,4.81,0.58,1.23
2026-06-04 03:00:00,23.19,6.83,6.27,2.5,1.43,2.49,1.28,4.83,0.73,1.26,4.53,0.6,1.14
2026-06-04 04:00:00,24.39,6.99,6.52,2.61,1.19,2.62,1.27,5.31,0.6,1.07,4.79,0.57,1.16
2026-06-04 05:00:00,22.01,6.48,6.25,2.41,1.36,2.44,1.41,4.52,0.62,1.34,4.34,0.68,1.22
2026-06-04 06:00:00,28.98,10.21,9.04,3.46,3.84,3.13,3.42,4.87,1.99,3.35,4.53,1.78,2.73
2026-06-04 07:00:00,27.47,9.45,8.76,3.21,3.21,3.19,3.13,5.04,1.75,2.67,4.46,1.36,2.95
2026-06-04 08:00:00,40.43,15.31,14.59,5.2,6.04,5.03,6.07,6.79,3,5.52,6.34,2.81,5.44
2026-06-04 09:00:00,40.99,16.46,14.34,5.53,6.49,4.93,5.73,7.41,3.35,5.7,6.69,2.85,4.79
2026-06-04 10:00:00,40.97,15.53,15,5.1,6.14,5,6.36,7.14,3.4,4.98,6.61,3.32,5.07
2026-06-04 11:00:00,42.76,17.73,15.03,5.9,6.53,5.09,5.78,8.84,3.64,5.25,7.57,3.25,4.21
2026-06-04 12:00:00,41.73,16.35,15.21,5.45,6.2,5.27,5.93,7.84,3.36,5.15,7.3,2.96,4.96
2026-06-04 13:00:00,45.95,18.12,17.28,6.26,6.08,6.19,6.26,9.62,3.13,5.37,8.79,2.9,5.59
2026-06-04 14:00:00,45.24,18.44,16.72,6.37,5.69,6.12,5.64,10.64,3.11,4.69,9.02,2.55,5.15
2026-06-04 15:00:00,46.26,19.69,15.86,6.77,6.58,5.78,5.15,10.55,3.47,5.67,8.96,2.53,4.37
2026-06-04 16:00:00,46.9,18.75,17.71,6.46,6.55,6.28,6.19,9.56,3.32,5.86,9.52,3.19,4.99
2026-06-04 17:00:00,45.23,18.19,16.42,6.41,5.33,6,5.55,10.77,2.76,4.66,8.86,2.54,5.02
2026-06-04 18:00:00,47.13,20.1,16.62,6.9,6.89,5.86,5.78,10.52,3.6,5.97,9.06,3.1,4.46
2026-06-04 19:00:00,37.34,14.22,12.48,5.07,3.31,4.83,2.96,9.72,1.87,2.63,8.55,1.48,2.46
2026-06-04 20:00:00,37.07,14.13,12.25,5,3.61,4.59,3.31,9.2,1.99,2.94,7.89,1.76,2.6
2026-06-04 21:00:00,35.04,12.47,12.36,4.47,3.27,4.61,3.58,7.9,1.67,2.91,7.58,1.78,3
2026-06-04 22:00:00,34.76,12.28,12.02,4.36,3.41,4.52,3.24,7.52,1.75,3.01,7.75,1.7,2.57
2026-06-04 23:00:00,25.69,8.08,7.44,3.04,1.19,3.01,1.27,6.41,0.61,1.06,5.75,0.63,1.07
2026-06-05 00:00:00,25.79,7.98,7.93,2.97,1.43,3.19,1.4,5.96,0.72,1.3,6.08,0.72,1.12
2026-06-05 01:00:00,24.34,7.6,6.7,2.8,1.42,2.65,1.28,5.62,0.74,1.23,5.05,0.72,0.93
2026-06-05 02:00:00,24.41,7.73,6.85,2.86,1.44,2.77,1.21,5.71,0.74,1.28,5.21,0.57,1.07
2026-06-05 03:00:00,23.87,7.07,6.32,2.64,1.31,2.49,1.37,5.2,0.63,1.23,4.46,0.64,1.22
2026-06-05 04:00:00,23.33,6.64,6.43,2.46,1.31,2.55,1.32,4.77,0.64,1.23,4.66,0.64,1.14
2026-06-05 05:00:00,21.84,6.14,5.58,2.23,1.27,2.17,1.31,4.4,0.7,1.04,3.83,0.64,1.11
2026-06-05 06:00:00,28.33,10.14,8.74,3.43,3.72,3.16,3.2,4.98,1.96,3.2,4.33,1.39,3.02
2026-06-05 07:00:00,29.9,10.52,9.5,3.62,3.74,3.51,3.09,5.26,1.88,3.38,5.28,1.4,2.82
2026-06-05 08:00:00,37.66,14.82,13.31,5.03,5.82,4.58,5.25,6.62,2.9,5.31,6.33,2.65,4.33
2026-06-05 09:00:00,41.06,15.74,14.75,5.36,6.04,4.97,6.09,7.23,3.03,5.47,6.71,3.17,4.87
2026-06-05 10:00:00,41.64,17.32,14.24,5.81,6.73,5.05,5.32,7.96,3.52,5.84,7.04,2.51,4.69
2026-06-05 11:00:00,42.34,16.19,16.2,5.51,6.02,5.64,6.15,7.77,3.09,5.34,8.02,3.09,5.09
2026-06-05 12:00:00,45.01,18.16,15.89,6.38,6.26,5.69,5.79,9.21,2.96,5.99,8.01,2.66,5.22
2026-06-05 13:00:00,44.61,18.13,16.66,6.33,6.43,6.03,5.46,8.96,3.07,6.11,9.41,2.76,4.49
2026-06-05 14:00:00,46.54,18.89,17.29,6.53,6.43,6.06,6.04,9.89,3.29,5.71,9.44,3.33,4.52
2026-06-05 15:00:00,45.6,18.26,17.02,6.45,5.33,6.27,5.81,10.81,2.74,4.72,8.99,2.47,5.57
2026-06-05 16:00:00,45.41,18.44,16.54,6.46,5.83,6.08,5.34,10.25,2.95,5.23,9.3,2.5,4.74
2026-06-05 17:00:00,48.7,18.65,18.53,6.64,5.65,6.66,6.35,10.6,2.72,5.32,10.04,3.14,5.35
2026-06-05 18:00:00,45.86,19.16,16.04,6.69,6.38,5.77,5.35,10.16,3.16,5.84,8.96,2.75,4.34
2026-06-05 19:00:00,36.32,13.14,12.21,4.66,3.37,4.67,3.34,8.51,1.84,2.79,7.65,1.5,3.06
2026-06-05 20:00:00,36.98,13.2,12.79,4.68,3.59,4.86,3.21,8.22,1.89,3.1,8.58,1.72,2.49
2026-06-05 21:00:00,36.18,12.79,12.5,4.49,3.42,4.79,3.34,8.13,1.91,2.75,7.94,1.51,3.06
2026-06-05 22:00:00,35.18,13.35,11.09,4.71,3.71,4.19,3.05,8.22,1.98,3.15,7.01,1.5,2.57
2026-06-05 23:00:00,27.87,9.23,7.78,3.43,1.44,3.13,1.28,7.27,0.81,1.16,6.14,0.72,0.93
2026-06-06 00:00:00,23.84,7.28,6.51,2.82,0.58,2.77,0.61,6.47,0.29,0.52,5.7,0.31,0.5
2026-06-06 01:00:00,21.39,6.49,5.6,2.48,0.61,2.38,0.55,5.66,0.34,0.48,4.85,0.26,0.48
2026-06-06 02:00:00,21.67,6.53,5.56,2.52,0.61,2.37,0.5,5.67,0.31,0.55,4.88,0.25,0.43
2026-06-06 03:00:00,21.06,5.67,5.78,2.18,0.59,2.46,0.54,4.83,0.29,0.55,5.04,0.25,0.48
2026-06-06 04:00:00,19.4,5.38,4.63,2.04,0.65,1.95,0.5,4.49,0.36,0.54,3.95,0.25,0.42
2026-06-06 05:00:00,20.18,5.3,5.22,2.04,0.62,2.19,0.63,4.4,0.29,0.61,4.37,0.3,0.55
2026-06-06 06:00:00,23.58,7.15,6.36,2.58,1.46,2.44,1.59,5.16,0.83,1.15,4.26,0.8,1.3
2026-06-06 07:00:00,23.6,7.48,6.3,2.71,1.56,2.48,1.38,5.35,0.87,1.25,4.43,0.65,1.22
2026-06-06 08:00:00,27.16,9.08,8.37,3.23,2.67,2.99,2.92,5.3,1.31,2.48,4.48,1.47,2.42
2026-06-06 09:00:00,28.33,9.9,8.9,3.5,3.03,3.3,2.72,5.63,1.5,2.76,5.22,1.29,2.38
2026-06-06 10:00:00,30.38,10.13,10,3.6,2.63,3.82,2.65,6.5,1.41,2.23,6.42,1.26,2.33
2026-06-06 11:00:00,31.18,10.98,10.38,3.86,2.75,4.03,2.57,7.29,1.6,2.08,6.89,1.18,2.32
2026-06-06 12:00:00,31.55,11.28,10.25,4.03,2.96,3.94,2.67,7.14,1.52,2.62,6.63,1.24,2.38
2026-06-06 13:00:00,32.95,12.28,11.18,4.5,2.76,4.26,2.87,8.36,1.36,2.56,7.37,1.46,2.34
2026-06-06 14:00:00,34.23,12.73,10.76,4.61,2.86,4.16,2.52,8.76,1.51,2.46,7.42,1.28,2.06
2026-06-06 15:00:00,35.6,13.09,11.38,4.73,2.96,4.5,2.42,9,1.59,2.5,8.09,1.13,2.15
2026-06-06 16:00:00,36.38,13.89,12.07,5.13,2.52,4.73,2.57,10.41,1.34,2.14,8.67,1.32,2.08
2026-06-06 17:00:00,35.88,12.35,12.38,4.52,2.46,4.93,2.54,8.94,1.3,2.11,8.94,1.18,2.26
2026-06-06 18:00:00,35.5,13.84,11.27,5.09,2.85,4.38,2.48,9.83,1.44,2.57,8.02,1.32,1.92
2026-06-06 19:00:00,29.75,10.56,9.21,4,1.36,3.72,1.55,8.65,0.7,1.21,7.18,0.81,1.22
2026-06-06 20:00:00,31.6,11.37,9.68,4.29,1.65,3.92,1.61,9.05,0.83,1.49,7.54,0.82,1.32
2026-06-06 21:00:00,29.42,10.15,8.91,3.86,1.47,3.62,1.42,8.04,0.68,1.42,7.03,0.73,1.15
2026-06-06 22:00:00,29.26,10.44,8.82,3.92,1.66,3.56,1.52,8.1,0.83,1.5,6.8,0.77,1.24
2026-06-06 23:00:00,25.58,7.72,6.82,3,0.63,2.9,0.64,6.81,0.3,0.61,5.97,0.32,0.53
2026-06-07 00:00:00,23.12,7.09,5.89,2.74,0.63,2.51,0.53,6.2,0.31,0.59,5.19,0.26,0.44
